32255   2010-06-03T13:26:17   55350.5599424653   0.857    0.330
32273   2010-06-03T15:00:13   55350.6251757639   0.978    0.430
32425   2010-06-04T06:05:44   55351.2540038310   1.012    0.500
32442   2010-06-04T07:11:17   55351.2995323843   0.887    0.470
32455   2010-06-04T08:06:44   55351.3380286458   0.968    0.480
32468   2010-06-04T08:59:31   55351.3746860301   0.960    0.480
32481   2010-06-04T09:52:34   55351.4115251505   0.922    0.470
32501   2010-06-04T11:26:36   55351.4768333333   0.903    0.440
32534   2010-06-04T13:23:47   55351.5582015162   0.918    0.430
32730   2010-06-05T07:05:28   55352.2954889005   0.768    0.380
32756   2010-06-05T08:27:02   55352.3521292708   0.863    0.440
32769   2010-06-05T09:21:18   55352.3898096065   0.871    0.480
32783   2010-06-05T10:18:35   55352.4295919097   0.918    0.540
34009   2010-06-10T04:46:18   55357.1988405440   0.960    0.410
40166   2010-06-29T03:45:10   55376.1563910995   0.764    0.240
40183   2010-06-29T04:46:28   55376.1989637384   0.646    0.230
52787   2010-08-02T17:15:56   55410.7194161458   0.819    0.350
52813   2010-08-02T19:31:39   55410.8136727315   1.040    0.410
52868   2010-08-02T21:42:29   55410.9045266319   1.062    0.530
52881   2010-08-02T22:07:42   55410.9220380671   1.289    0.580
52924   2010-08-03T00:27:07   55411.0188547106   1.103    0.560
52940   2010-08-03T01:23:27   55411.0579779977   1.127    0.540
52969   2010-08-03T03:00:36   55411.1254411690   1.022    0.520
52987   2010-08-03T05:34:39   55411.2324204398   1.110    0.570
53013   2010-08-03T07:52:44   55411.3283173611   1.394    0.760
53368   2010-08-04T10:17:48   55412.4290482407   0.991    0.470
53392   2010-08-04T11:58:21   55412.4988762616   0.987    0.380
53405   2010-08-04T13:03:07   55412.5438587847   0.949    0.440
53426   2010-08-04T14:27:41   55412.6025795833   1.072    0.480
53436   2010-08-04T15:37:28   55412.6510473495   1.088    0.510
53448   2010-08-04T16:45:42   55412.6984286227   1.122    0.550
53478   2010-08-04T17:58:40   55412.7490986690   1.180    0.650
53489   2010-08-04T19:21:55   55412.8069070486   1.040    0.680
53788   2010-08-05T15:20:11   55413.6390473264   1.063    0.570
53820   2010-08-05T17:50:45   55413.7435963310   1.104    0.420
53825   2010-08-05T18:04:12   55413.7529441782   1.107    0.480
53847   2010-08-06T00:07:48   55414.0054498611   0.837    0.370
53867   2010-08-06T00:39:53   55414.0277221296   0.844    0.360
53869   2010-08-06T01:13:57   55414.0513756944   0.827    0.360
53911   2010-08-06T02:51:16   55414.1189667245   0.872    0.390
53917   2010-08-06T04:21:02   55414.1813045255   0.841    0.430
53930   2010-08-06T05:37:46   55414.2345906366   0.925    0.470
53939   2010-08-06T06:15:53   55414.2610494213   0.908    0.490
53948   2010-08-06T07:20:25   55414.3058692014   0.957    0.500
55792   2010-08-13T05:52:01   55421.2444811343   0.822    0.280
55826   2010-08-13T08:43:51   55421.3638045139   0.714    0.300
55842   2010-08-13T10:58:03   55421.4570043171   0.735    0.300
55854   2010-08-13T12:46:39   55421.5324202199   0.937    0.350
55864   2010-08-13T14:33:31   55421.6066305093   0.893    0.430
55874   2010-08-13T15:40:44   55421.6533114931   1.090    0.470
55890   2010-08-13T17:27:31   55421.7274654745   1.140    0.570
55913   2010-08-13T18:26:22   55421.7683332407   1.094    0.570
57982   2010-08-18T07:30:59   55426.3132198843   0.847    0.280
57991   2010-08-18T08:00:08   55426.3334555208   0.762    0.270
58008   2010-08-18T09:50:29   55426.4100887500   0.773    0.240
58010   2010-08-18T09:56:11   55426.4140533218   0.632    0.250
58043   2010-08-18T12:54:46   55426.5380589699   0.723    0.190
58049   2010-08-18T13:13:14   55426.5508854630   0.611    0.170
58060   2010-08-18T14:23:34   55426.5997183681   0.679    0.180
58064   2010-08-18T14:30:11   55426.6043248958   0.736    0.180
58110   2010-08-18T16:35:45   55426.6915142824   0.714    0.340
58120   2010-08-18T17:10:26   55426.7156020486   0.963    0.390
58215   2010-08-18T20:43:42   55426.8637044676   0.724    0.230
58228   2010-08-18T21:29:37   55426.8955905671   0.892    0.260
58239   2010-08-18T22:05:07   55426.9202513426   0.644    0.230
58407   2010-08-19T09:27:31   55427.3941341551   0.771    0.250
58442   2010-08-19T11:41:08   55427.4869226157   0.812    0.260
58444   2010-08-19T11:47:15   55427.4911745370   0.897    0.260
58462   2010-08-19T12:38:31   55427.5267721759   0.846    0.240
58484   2010-08-19T13:36:39   55427.5671426157   0.878    0.250
58520   2010-08-19T15:10:33   55427.6323501042   0.919    0.270
58558   2010-08-19T16:52:02   55427.7028218866   0.944    0.410
58616   2010-08-19T18:51:36   55427.7858587268   1.182    0.430
58877   2010-08-20T11:37:48   55428.4846158912   1.021    0.400
58907   2010-08-20T13:02:12   55428.5432201620   1.151    0.410
58919   2010-08-20T13:30:03   55428.5625672338   1.035    0.480
58940   2010-08-20T14:26:09   55428.6015161343   0.791    0.420
58971   2010-08-20T15:51:18   55428.6606479977   1.011    0.530
59582   2010-08-22T10:24:53   55430.4339741551   0.892    0.360
59585   2010-08-22T10:38:43   55430.4435846991   0.868    0.350
59598   2010-08-22T11:31:55   55430.4805277546   0.682    0.240
59629   2010-08-22T12:53:02   55430.5368499421   0.714    0.230
59648   2010-08-22T13:44:18   55430.5724593750   0.679    0.220
59669   2010-08-22T14:41:10   55430.6119458218   0.669    0.250
59704   2010-08-22T16:14:21   55430.6766523495   0.811    0.280
59717   2010-08-22T16:40:02   55430.6944887616   0.675    0.290
60985   2010-08-26T02:06:13   55434.0876736458   1.116    0.570
61776   2010-08-28T04:20:44   55436.1810930324   1.091    0.520
61782   2010-08-28T04:59:10   55436.2077807639   1.239    0.550
62202   2010-08-28T22:37:09   55436.9424877431   1.195    0.440
62243   2010-08-29T01:20:45   55437.0560993981   0.851    0.350
62252   2010-08-29T02:24:52   55437.1006250000   0.860    0.320
62306   2010-08-29T05:14:27   55437.2183923495   0.779    0.310
68872   2010-09-16T04:31:36   55455.1886370139   0.869    0.360
68924   2010-09-16T07:09:05   55455.2979978009   0.915    0.390
69228   2010-09-17T00:58:57   55456.0409664583   0.810    0.330
69243   2010-09-17T02:19:42   55456.0970348148   0.761    0.310
69263   2010-09-17T03:50:10   55456.1598629514   0.808    0.300
69276   2010-09-17T04:38:03   55456.1931176852   0.816    0.300
69322   2010-09-17T06:58:10   55456.2904226389   0.791    0.300
73107   2010-09-27T07:24:48   55466.3089092361   1.295    0.700
73114   2010-09-27T08:55:16   55466.3717362616   0.984    0.640
74186   2010-10-01T02:14:32   55470.0934490625   1.436    0.740
74201   2010-10-01T02:29:49   55470.1040650000   1.272    0.650
74222   2010-10-01T03:12:31   55470.1337213889   1.147    0.620
74293   2010-10-01T06:59:22   55470.2912468056   1.027    0.520
74301   2010-10-01T07:24:33   55470.3087383333   0.823    0.490
74308   2010-10-01T07:38:39   55470.3185322222   1.057    0.520
83111   2010-11-05T13:23:24   55505.5579424653   0.887    0.300
83162   2010-11-05T18:34:37   55505.7740584954   1.457    0.630
83977   2010-11-09T06:16:47   55509.2616804630   0.972    0.450
84175   2010-11-09T11:15:43   55509.4692714583   0.949    0.370
84201   2010-11-09T12:48:31   55509.5337173611   0.885    0.380
85159   2010-11-11T18:42:23   55511.7794573032   1.339    0.690
85329   2010-11-12T04:22:24   55512.1822508796   1.073    0.560
85413   2010-11-12T06:30:40   55512.2713231829   0.964    0.550
86877   2010-11-16T07:39:50   55516.3193554051   0.877    0.410
86907   2010-11-16T08:33:58   55516.3569525116   0.913    0.390
86915   2010-11-16T09:13:56   55516.3846987963   0.906    0.380
86920   2010-11-16T09:32:38   55516.3976828241   0.973    0.350
87003   2010-11-16T18:40:35   55516.7782067477   1.168    0.540
87017   2010-11-16T19:06:57   55516.7965162269   1.086    0.600
87025   2010-11-16T19:33:58   55516.8152741204   1.185    0.680
87387   2010-11-17T18:29:26   55517.7704598148   1.127    0.650
87393   2010-11-17T19:04:44   55517.7949745139   1.239    0.520
87405   2010-11-17T20:03:18   55517.8356462500   1.046    0.600
87606   2010-11-18T06:18:14   55518.2626833218   1.325    1.130
13063   2011-04-03T02:04:24   55654.0863974074   0.893    0.470
13095   2011-04-03T03:38:29   55654.1517303819   1.092    0.500
13105   2011-04-03T04:01:34   55654.1677606829   0.935    0.530
13651   2011-04-04T03:49:31   55655.1594000463   0.972    0.600
14055   2011-04-05T01:58:54   55656.0825741782   1.158    0.610
14083   2011-04-05T03:15:32   55656.1358018403   1.192    0.600
14101   2011-04-05T04:03:43   55656.1692545602   1.177    0.660
14604   2011-04-06T01:02:10   55657.0431856597   1.426    1.010
16453   2011-04-13T14:26:29   55664.6017327083   1.100    0.610
16645   2011-04-14T04:08:56   55665.1728841667   1.197    0.670
16658   2011-04-14T04:34:38   55665.1907281019   1.207    0.720
16744   2011-04-14T06:56:28   55665.2892200232   1.141    0.570
16790   2011-04-14T08:19:45   55665.3470578704   1.138    0.620
16824   2011-04-14T10:11:10   55665.4244360185   1.222    0.750
16857   2011-04-14T11:06:32   55665.4628781713   1.162    0.650
16870   2011-04-14T11:35:53   55665.4832624884   1.184    0.630
16894   2011-04-14T12:16:49   55665.5116903009   1.178    0.550
16901   2011-04-14T12:32:03   55665.5222718750   1.177    0.650
17099   2011-04-15T04:33:38   55666.1900315046   1.208    0.770
17139   2011-04-15T05:43:36   55666.2386265972   1.057    0.490
17218   2011-04-15T07:55:43   55666.3303648148   1.040    0.490
17252   2011-04-15T08:54:04   55666.3708946528   1.167    0.600
17286   2011-04-15T09:50:28   55666.4100561806   1.034    0.540
17327   2011-04-15T11:38:36   55666.4851527662   1.026    0.520
17342   2011-04-15T12:09:41   55666.5067382870   0.998    0.590
17364   2011-04-15T13:06:42   55666.5463341204   1.123    0.440
19505   2011-04-19T08:43:37   55670.3636282407   1.052    0.630
19543   2011-04-19T09:47:59   55670.4083375926   1.100    0.590
19593   2011-04-19T11:36:57   55670.4840043171   1.048    0.450
19648   2011-04-19T13:38:49   55670.5686396181   1.139    0.650
21353   2011-04-24T03:50:53   55675.1603521181   1.232    0.800
21381   2011-04-24T05:36:36   55675.2337611806   1.251    0.710
21399   2011-04-24T06:18:06   55675.2625803009   1.231    0.690
21411   2011-04-24T06:57:48   55675.2901520833   1.204    0.660
21419   2011-04-24T07:22:02   55675.3069829745   1.119    0.540
21459   2011-04-24T09:10:54   55675.3825835995   0.982    0.480
21631   2011-04-24T20:17:35   55675.8455528819   1.564    0.730
23165   2011-04-29T19:46:53   55680.8242288426   0.898    0.510
23303   2011-04-30T06:07:50   55681.2554505903   1.005    0.470
24070   2011-05-02T06:15:50   55683.2610122569   0.642    0.140
24077   2011-05-02T06:46:03   55683.2819896181   0.613    0.140
