# id	object	project	UTh(f2)	obsmins(f1)	tau.225GHz(f3)	NEFD(f4) okchannels	scanspeed(f1)	Tamb(f1)	foc.dZ(f2)	AZd(f0) ELd(f0)	RAh(f1) DECd(f0)	PAd(f1)	pnt.dAZ(f1) pnt.dEL(f1)	pnt.X(f1) pnt.Y(f1)	src.peak(s3) src.dpeak(s2)	src.int(s3) src.dint(s2)	src.FWHM(f1) src.dFWHM(f1)
2013-04-11.91	W3OH	test	10.42	1.0	0.643	0.0221 97	36.0	2.6	-1.40	33 53	2.5 62	-111.7	3.6 -2.2	-14.3 -87.1	3.54 0.011	5.07 0.018	21.8 0.1
2013-04-11.92	W3OH	test	10.44	0.8	0.623	0.0189 97	38.2	2.6	-0.80	33 53	2.5 62	-112.1	3.7 0.1	-14.2 -84.7	2.88 9.8E-3	4.91 0.019	23.6 0.1
2013-04-11.93	0133+476	d11-12	10.57	2.1	0.596	0.0234 100	37.0	2.4	-1.90	54 66	1.6 48	-106.2	4.6 2.8	-21.6 -65.0	2.04 4.6E-3	2.19 9.1E-3	18.6 0.0
2013-04-11.97	0113-118	test	11.36	2.0	0.516	0.0156 95	37.7	3.0	-1.90	164 40	1.3 -12	-12.7	-3.6 -12.4	7.8 -70.6	0.234 3.4E-3	0.264 5.6E-3	19.0 0.3
# Thu Apr 11 11:59:19 UTC 2013 - Lots of Nexus damage due to space in BODY pans.. - working on fix - SFM
2013-04-11.97	0113-118	test	11.36	2.0	0.516	0.0156 95	37.7	3.0	-1.90	164 40	1.3 -12	-12.7	-3.6 -12.4	7.8 -70.6	0.234 3.4E-3	0.264 5.6E-3	19.0 0.3
2013-04-11.99	0113-118	test	12.23	1.8	0.633	0.0156 94	38.2	3.1	-1.90	-179 41	1.3 -12	1.1	-8.9 -11.9	5.8 -72.8	0.195 4.1E-3	0.229 6.0E-3	19.5 0.4
2013-04-11.100	0113-118	test	12.31	2.0	0.593	0.0164 91	37.2	3.1	-1.90	-177 41	1.3 -12	2.4	-4.0 -2.7	5.9 -72.6	0.194 3.7E-3	0.258 8.3E-3	20.7 0.4
2013-04-11.102	0113-118	209-12	12.54	2.1	0.755	0.0160 88	37.5	2.9	-1.90	-173 41	1.3 -12	6.0	0.4 0.3	6.9 -74.0	0.235 4.2E-3	0.279 6.6E-3	19.4 0.3
2013-04-11.103	Mercury	test	12.63	2.1	0.682	0.1245 62	37.6	2.8	-1.90	-141 41	23.8 -4	30.5	3.2 0.9	13.5 -83.4	91.2 0.36	175 3.8	27.7 0.1
2013-04-11.104	Uranus	test	12.72	2.0	0.693	0.0140 97	37.1	2.7	-1.90	-149 52	0.6 3	24.6	-12.9 3.1	10.7 -76.4	7.04 0.015	11.9 0.023	23.5 0.0
2013-04-11.105	0420-014	test	12.84	2.1	0.679	0.0453 72	36.7	2.7	-1.90	130 39	4.4 -1	-37.7	-0.8 -4.7	-2.1 -70.8	2.14 8.9E-3	2.16 0.018	18.2 0.1
2013-04-11.106	0458-020	test	12.92	2.0	0.614	0.0246 63	37.0	2.9	-1.90	123 33	5.0 -2	-42.2	2.4 -2.1	2.9 -73.6	0.423 4.8E-3	0.505 8.9E-3	19.9 0.2
2013-04-11.107	0403-132	test	13.69	2.0	0.693	0.0172 66	37.3	3.9	-1.90	156 37	4.1 -13	-19.3	0.2 0.4	6.4 -69.9	0.298 3.1E-3	0.300 6.6E-3	18.2 0.2
2013-04-11.109	Uranus	209-12	14.47	2.1	0.675	0.0159 64	37.2	3.9	-1.90	-119 37	0.6 3	44.7	-1.3 -5.0	13.5 -96.2	7.44 0.016	11.4 0.069	22.3 0.0
#2013-04-11.110	Uranus	209-12	14.54	1.9	0.687	0.0178 64	37.9	3.4	-1.90	-118 36	0.6 3	45.1	-5.1 4.0	14.8 -98.7	5.49 0.022	10.4 0.068	25.7 0.1
#2013-04-11.111	Uranus	209-12	14.62	1.0	0.701	0.0229 64	37.6	3.2	-2.00	-117 35	0.6 3	45.6	-5.2 5.2	16.1 -100.0	6.62 0.045	39.2 1.2	37.9 0.2
#2013-04-11.112	Uranus	209-12	14.64	1.0	0.701	0.0156 64	36.5	3.2	-2.60	-116 35	0.6 3	45.7	-5.5 5.3	15.7 -100.0	4.14 0.018	9.67 0.058	28.0 0.1
#2013-04-11.113	Uranus	209-12	14.66	1.0	0.638	0.0152 64	36.2	3.2	-3.20	-116 35	0.6 3	45.9	-4.7 4.3	16.4 -101.2	2.42 0.017	9.30 0.18	35.6 0.2
2013-04-11.114	Uranus	209-12	14.68	0.8	0.638	0.0161 64	38.4	3.1	-1.40	-116 34	0.6 3	46.0	-5.9 6.8	15.2 -98.8	7.45 0.020	9.89 0.081	20.7 0.1
2013-04-11.115	Uranus	209-12	14.70	1.1	0.638	0.0156 64	36.5	3.1	-0.80	-116 34	0.6 3	46.2	-7.2 7.6	13.9 -98.1	8.28 0.015	9.67 0.019	20.1 0.0
2013-04-11.117	0420-014	test	15.06	2.1	0.508	0.0254 96	37.0	3.0	-1.90	174 51	4.4 -1	-4.2	-3.0 8.5	9.5 -69.1	1.81 4.9E-3	2.33 0.011	20.6 0.1
2013-04-11.118	0420-014	test	15.13	1.8	0.833	0.0189 97	38.1	3.4	-1.90	176 52	4.4 -1	-2.9	-2.8 -0.8	10.0 -66.7	2.43 5.1E-3	2.92 0.012	19.7 0.0
2013-04-11.119	0420-014	test	15.19	1.0	0.606	0.0169 98	36.6	3.6	-1.90	178 52	4.4 -1	-1.7	1.0 -1.2	11.6 -68.4	1.85 5.4E-3	2.37 0.011	20.4 0.1
2013-04-11.120	0420-014	test	15.22	0.8	0.606	0.0149 98	38.1	3.6	-2.50	178 52	4.4 -1	-1.3	-1.6 -2.3	9.1 -69.6	1.29 6.9E-3	2.26 0.017	23.8 0.1
#2013-04-11.121	0420-014	test	15.24	0.9	0.606	0.0169 98	37.7	3.6	-3.10	179 52	4.4 -1	-0.9	-2.0 1.8	8.9 -65.6	0.870 6.4E-3	1.95 0.017	26.8 0.2
2013-04-11.122	0420-014	test	15.26	1.1	0.501	0.0179 98	36.4	3.7	-1.30	179 52	4.4 -1	-0.5	-3.7 1.3	7.2 -66.2	2.13 5.9E-3	2.37 0.011	19.0 0.1
2013-04-11.123	0420-014	test	15.28	1.0	0.501	0.0175 98	36.1	3.7	-0.70	180 52	4.4 -1	-0.1	-1.4 1.4	9.6 -66.3	2.10 5.8E-3	2.34 9.3E-3	19.2 0.1
2013-04-11.124	0420-014	test	16.16	2.0	0.455	0.0225 85	37.5	3.9	-1.90	-160 50	4.4 -1	16.5	-4.7 2.1	10.7 -72.1	2.31 6.7E-3	2.81 0.011	19.9 0.1
2013-04-11.125	0420-014	test	16.22	2.0	0.453	0.0248 92	37.1	4.0	-1.90	-158 50	4.4 -1	17.5	-4.7 -2.1	10.4 -72.7	2.12 5.9E-3	2.73 0.012	20.0 0.1
2013-04-11.126	0420-014	test	16.29	1.0	0.448	0.0185 87	37.2	3.8	-1.90	-157 49	4.4 -1	18.5	-1.6 -1.6	9.9 -72.4	2.21 9.7E-3	2.77 0.014	20.0 0.1
2013-04-11.127	0420-014	test	16.31	0.8	0.448	0.0154 88	38.1	3.8	-2.50	-156 49	4.4 -1	18.9	-0.9 -1.4	10.6 -72.3	1.77 6.7E-3	2.59 0.013	21.8 0.1
#2013-04-11.128	0420-014	test	16.33	0.8	0.448	0.0189 89	38.2	3.8	-3.10	-156 49	4.4 -1	19.2	-0.6 -2.8	11.0 -73.9	0.906 9.4E-3	2.14 0.017	27.5 0.2
2013-04-11.129	0420-014	test	16.35	0.8	0.410	0.0218 85	38.0	3.7	-1.30	-155 49	4.4 -1	19.6	0.1 -1.1	11.8 -72.4	2.53 7.8E-3	2.70 0.016	18.8 0.1
2013-04-11.130	0420-014	test	16.37	1.0	0.410	0.0199 85	36.9	3.7	-0.70	-155 49	4.4 -1	19.9	-1.4 -1.7	10.4 -73.3	2.51 8.3E-3	2.93 0.015	19.1 0.1
2013-04-11.131	0316+413	test	16.47	1.8	0.426	0.0247 102	38.2	3.4	-1.20	-70 64	3.3 42	88.5	2.1 -1.0	4.2 -90.0	9.94 7.1E-3	11.6 0.013	19.4 0.0
2013-04-11.132	0316+413	test	16.54	2.0	0.472	0.0233 102	37.1	3.3	-1.20	-70 63	3.3 42	87.9	-4.1 -0.2	3.2 -90.7	10.3 7.9E-3	11.9 0.012	19.4 0.0
2013-04-11.133	0316+413	test	16.60	1.0	0.472	0.0230 101	36.6	3.5	-2.00	-70 62	3.3 42	87.4	-4.7 -1.3	1.8 -92.7	9.08 0.012	11.6 0.018	19.8 0.0
2013-04-11.134	0316+413	test	16.62	1.0	0.443	0.0241 102	37.5	3.7	-2.60	-70 62	3.3 42	87.2	-3.6 -0.6	3.0 -92.1	7.63 0.013	11.5 0.021	22.0 0.0
2013-04-11.135	0316+413	test	16.65	0.8	0.443	0.0226 102	38.2	3.7	-3.20	-69 62	3.3 42	87.0	-3.2 -0.4	3.4 -92.2	5.86 0.012	10.9 0.020	24.6 0.0
2013-04-11.136	0316+413	test	16.67	1.0	0.443	0.0229 101	37.8	3.7	-1.40	-69 62	3.3 42	86.8	-2.5 -0.2	4.2 -92.1	10.1 0.012	12.0 0.017	19.3 0.0
2013-04-11.137	0316+413	test	16.69	1.0	0.440	0.0223 101	37.6	4.0	-0.80	-69 61	3.3 42	86.6	-2.7 0.7	4.0 -91.5	8.81 0.010	11.7 0.019	20.7 0.0
2013-04-11.138	0316+413	test	16.78	17.3	0.324	0.0337 99	32.4	4.9	-1.40	-69 60	3.3 42	84.7	-3.6 -0.1	3.4 -93.1	10.9 2.9E-3	12.8 7.0E-3	19.5 0.0
2013-04-11.139	0316+413	test	17.09	17.5	0.354	0.0288 101	32.4	3.8	-1.40	-69 57	3.3 42	82.2	-3.8 0.1	4.0 -95.5	10.7 2.9E-3	13.0 7.4E-3	19.7 0.0
2013-04-11.140	0316+413	test	17.67	1.0	0.361	0.0230 60	37.0	3.4	-2.00	-67 50	3.3 42	78.9	-4.3 -0.5	4.8 -100.3	8.83 0.022	13.6 0.033	18.5 0.0
2013-04-11.141	0316+413	test	17.69	1.0	0.361	0.0229 67	36.0	3.4	-2.60	-67 50	3.3 42	78.7	-4.2 -0.8	4.9 -100.8	8.57 0.015	12.2 0.020	20.1 0.0
2013-04-11.142	0316+413	test	17.71	0.8	0.361	0.0182 73	38.2	3.3	-3.20	-67 50	3.3 42	78.6	-4.0 -0.5	5.2 -100.6	7.30 0.012	12.0 0.020	22.9 0.0
2013-04-11.143	0316+413	test	17.73	0.8	0.327	0.0227 59	38.2	3.3	-1.40	-67 50	3.3 42	78.4	-4.8 1.0	4.5 -99.3	5.37 0.020	9.64 0.056	20.4 0.1
2013-04-11.144	0316+413	test	17.76	0.8	0.327	0.0208 68	38.1	3.2	-0.80	-67 49	3.3 42	78.2	-4.0 0.4	5.3 -100.1	7.44 0.012	11.8 0.030	20.8 0.0
2013-04-11.145	0316+413	test	17.83	0.8	0.386	0.0222 75	38.1	3.6	-1.70	-66 49	3.3 42	77.7	-5.2 -0.2	4.2 -101.1	8.98 0.018	11.4 0.029	18.5 0.0
2013-04-11.146	0316+413	test	17.85	0.8	0.386	0.0213 74	38.2	3.9	-2.30	-66 48	3.3 42	77.6	-3.1 -0.7	6.4 -101.7	9.24 0.012	12.0 0.020	19.3 0.0
2013-04-11.147	0316+413	test	17.87	1.0	0.369	0.0236 78	37.1	4.3	-2.90	-66 48	3.3 42	77.4	-4.0 -1.3	5.5 -102.4	7.30 0.013	11.5 0.021	22.2 0.0
2013-04-11.148	0316+413	test	17.90	0.8	0.369	0.0230 77	38.2	4.5	-1.10	-66 48	3.3 42	77.2	-4.3 0.6	5.2 -100.6	8.87 0.014	12.7 0.025	19.4 0.0
2013-04-11.149	0316+413	test	17.92	1.0	0.369	0.0194 79	36.0	4.5	-0.50	-66 48	3.3 42	77.1	-3.6 -0.1	5.9 -101.5	7.84 0.010	12.4 0.017	22.2 0.0
2013-04-11.150	0851+202	test	18.07	1.8	0.301	0.0194 99	38.1	3.9	-1.77	120 62	8.9 20	-47.4	3.2 3.0	-7.3 -51.7	2.94 4.5E-3	3.13 7.1E-3	18.6 0.0
2013-04-11.151	0851+202	test	18.15	1.0	0.301	0.0206 99	36.3	3.0	-1.80	121 62	8.9 20	-46.5	-0.8 -2.8	-7.8 -49.4	2.75 7.3E-3	3.15 0.011	18.7 0.0
2013-04-11.152	0851+202	test	18.17	0.8	0.350	0.0183 99	38.2	2.8	-2.40	122 63	8.9 20	-46.2	-1.6 -3.8	-8.5 -50.1	2.82 5.9E-3	3.26 0.013	18.9 0.0
2013-04-11.153	0851+202	test	18.19	1.0	0.350	0.0188 99	36.1	2.8	-3.00	122 63	8.9 20	-45.9	-3.3 -3.1	-10.2 -49.2	2.15 8.6E-3	2.87 0.011	20.3 0.1
2013-04-11.154	0851+202	test	18.21	1.0	0.350	0.0190 99	37.3	2.7	-1.20	123 63	8.9 20	-45.6	-1.9 -3.8	-8.8 -49.7	2.62 7.7E-3	3.15 0.010	19.2 0.1
2013-04-11.155	0851+202	test	18.24	1.0	0.299	0.0236 94	36.1	2.6	-0.60	123 63	8.9 20	-45.3	-2.7 -2.9	-9.5 -48.5	1.97 9.6E-3	3.06 0.016	22.1 0.1
2013-04-11.156	1418+546	test	18.44	2.0	0.262	0.0186 100	37.2	2.1	-1.87	38 23	14.3 54	-58.4	-10.1 -13.2	-5.7 -97.8	0.447 3.6E-3	0.469 5.8E-3	18.6 0.1
2013-04-11.157	1418+546	test	18.50	2.1	0.322	0.0202 100	37.3	2.1	-1.87	39 24	14.3 54	-59.0	-3.0 -1.9	-6.0 -97.2	0.482 4.3E-3	0.525 8.3E-3	19.0 0.2
2013-04-11.162	1418+546	198-12	19.28	2.1	0.246	0.0202 99	37.6	1.3	-1.87	42 30	14.3 54	-67.1	1.4 3.6	-8.1 -93.0	0.512 4.9E-3	0.521 7.8E-3	18.2 0.2
2013-04-11.163	0851+202	227-12	19.50	1.8	0.326	0.0178 99	38.2	1.4	-1.87	166 73	8.9 20	-11.5	11.2 2.3	4.6 -39.9	3.04 5.8E-3	3.28 8.1E-3	19.0 0.0
2013-04-11.164	0851+202	test	19.55	2.0	0.326	0.0180 99	37.4	1.5	-1.80	168 73	8.9 20	-9.7	10.6 2.4	4.6 -40.0	3.05 6.5E-3	3.38 0.010	19.1 0.0
2013-04-11.165	0851+202	test	19.59	1.8	0.306	0.0174 99	38.1	1.5	-1.40	170 73	8.9 20	-8.0	10.3 2.6	4.9 -40.0	2.98 5.8E-3	3.31 7.8E-3	19.3 0.0
2013-04-11.166	0851+202	test	19.63	2.0	0.306	0.0185 99	37.3	1.5	-1.00	171 73	8.9 20	-6.6	10.0 2.7	5.1 -40.1	2.62 6.9E-3	3.39 0.012	20.5 0.1
2013-04-11.167	0851+202	test	19.69	1.8	0.325	0.0175 99	38.1	1.6	-2.30	175 73	8.9 20	-3.9	9.3 2.6	5.3 -40.7	2.75 6.3E-3	3.17 8.2E-3	19.5 0.0
2013-04-11.168	0851+202	test	19.73	1.8	0.262	0.0169 99	38.2	1.6	-2.80	176 73	8.9 20	-2.3	9.9 2.0	6.5 -41.6	2.16 7.1E-3	3.03 9.1E-3	21.4 0.1
2013-04-11.169	1055+018	227-12	19.85	2.0	0.366	0.0161 100	37.2	1.7	-1.80	135 45	11.0 2	-34.3	4.2 -0.7	-1.5 -61.5	1.39 4.2E-3	1.43 6.5E-3	18.5 0.1
2013-04-11.170	1055+018	227-12	19.91	2.0	0.366	0.0171 99	37.4	1.7	-1.80	136 45	11.0 2	-33.6	4.0 -0.9	-1.7 -61.5	1.40 4.2E-3	1.49 6.9E-3	18.5 0.1
2013-04-11.178	0823+033	227-12	20.92	2.1	0.332	0.0181 102	37.4	1.3	-1.80	-141 50	8.4 3	30.2	1.2 -0.3	14.4 -72.8	0.498 3.9E-3	0.523 6.6E-3	18.4 0.1
# Thu Apr 11 21:14:55 UTC 2013 - Alex Karim: after the last pointing tau climbed to 0.4. Will proceed with COSMOS for now.
2013-04-11.185	1055+018	227-12	21.86	2.0	0.427	0.0150 100	37.6	0.9	-1.80	180 54	11.0 2	0.3	2.5 -0.1	8.8 -58.1	1.29 3.5E-3	1.38 6.1E-3	18.5 0.0
# Thu Apr 11 22:16:37 UTC 2013 - Alex Karim: now some intervening clouds and some dense coverage with serious spikes in tau. Scans 187 and 188 probably affected.
# Thu Apr 11 22:24:26 UTC 2013 - Alex Karim: False alarm, it was just a large cloud. Last scan probably fine. Proceeding with tau just below 0.4.
# Thu Apr 11 23:17:40 UTC 2013 - Alex Karim: No new commands sent and queue apparently empty but script repeated itself over an over. Stopped queue now and proceed with next pointing.
2013-04-11.196	1055+018	227-12	23.39	2.0	0.340	0.0162 101	37.6	0.3	-1.80	-144 49	11.0 2	28.3	-0.0 -0.3	13.1 -72.3	1.32 3.8E-3	1.41 6.3E-3	18.6 0.1
2013-04-12.5	CWLEO	227-12	0.61	1.8	0.319	0.0166 99	38.2	0.1	-1.80	-98 33	9.8 13	54.3	-2.5 -3.8	10.5 -96.6	0.615 4.1E-3	0.953 7.9E-3	22.2 0.1
2013-04-12.6	0851+202	227-12	0.66	2.0	0.279	0.0161 102	37.2	0.0	-1.80	-83 25	8.9 20	57.5	-3.3 -9.3	8.0 -106.4	2.87 4.2E-3	3.29 7.4E-3	19.5 0.0
2013-04-12.7	0923+392	227-12	0.71	1.8	0.271	0.0192 92	38.1	0.1	-1.80	-66 39	9.5 39	70.1	-0.2 -5.9	7.4 -105.8	3.10 4.9E-3	3.42 8.3E-3	18.9 0.0
2013-04-12.8	0954+658	227-12	0.78	2.1	0.251	0.0165 95	37.2	0.4	-1.80	-31 46	10.0 66	100.2	1.2 -3.8	-1.6 -104.0	1.02 3.5E-3	1.11 5.8E-3	18.7 0.1
# Fri Apr 12 01:09:21 UTC 2013 - Johannes: first GDF scan (#9) bad and wrong bias (7000)
2013-04-12.17	1044+719	D13-12	2.16	2.0	0.306	0.0175 92	37.5	0.1	-1.80	-23 42	10.8 72	97.8	-2.9 5.3	-3.1 -103.9	1.25 4.4E-3	1.41 0.011	18.9 0.1
2013-04-12.25	0954+658	D13-12	3.41	2.0	0.475	0.0163 93	37.8	-0.6	-1.80	-28 30	10.0 66	65.5	-5.1 2.9	0.0 -108.7	1.37 4.7E-3	1.52 8.3E-3	19.1 0.1
2013-04-12.26	0954+658	D13-12	3.45	2.0	0.411	0.0161 93	37.5	-0.7	-1.30	-28 30	10.0 66	65.1	-5.1 3.9	0.0 -107.6	1.12 4.2E-3	1.39 7.6E-3	19.9 0.1
2013-04-12.27	0954+658	D13-12	3.49	2.0	0.411	0.0153 93	37.1	-0.6	-1.30	-28 30	10.0 66	64.6	-5.1 3.0	0.1 -108.5	1.14 3.8E-3	1.42 7.5E-3	20.3 0.1
2013-04-12.28	0954+658	D13-12	3.53	2.0	0.309	0.0153 93	37.0	-0.6	-0.80	-28 29	10.0 66	64.2	-4.6 3.9	0.6 -107.6	0.796 3.6E-3	1.22 8.0E-3	22.3 0.1
2013-04-12.29	0954+658	D13-12	3.57	1.8	0.300	0.0154 93	38.2	-0.7	-2.30	-28 29	10.0 66	63.7	-5.0 2.7	0.3 -108.8	1.23 3.2E-3	1.32 6.3E-3	18.8 0.0
2013-04-12.30	0954+658	D13-12	3.61	1.8	0.300	0.0157 93	38.2	-0.7	-2.80	-28 29	10.0 66	63.2	-5.1 2.3	0.2 -109.2	1.14 3.7E-3	1.31 5.9E-3	19.6 0.1
2013-04-12.37	0954+658	D13-12	4.73	1.8	0.416	0.0150 93	38.1	0.4	-2.14	-23 23	10.0 66	49.7	-6.2 0.3	0.2 -110.3	1.39 4.1E-3	1.51 6.8E-3	19.0 0.1
2013-04-12.38	1757-240	D13-12	4.85	1.8	0.242	0.0196 93	38.1	0.2	-2.14	180 29	18.0 -24	-0.2	-5.1 1.2	7.9 -72.6	9.76 0.014	12.7 0.018	20.1 0.0
2013-04-12.52	1657-261	D13-12	6.47	2.0	0.389	0.0158 92	37.8	0.8	-2.14	-144 17	17.0 -26	31.7	-10.8 -5.9	6.7 -84.4	1.96 5.4E-3	2.24 9.6E-3	19.3 0.1
2013-04-12.53	2134+004	D13-12	6.56	2.0	0.007	0.0151 90	37.7	1.0	-2.14	137 45	21.6 1	-32.6	-3.9 1.5	-1.1 -61.1	0.871 2.8E-3	0.910 4.1E-3	18.3 0.1
2013-04-12.54	2134+004	D13-12	6.62	3.1	0.391	0.0204 90	21.9	1.2	-1.60	138 46	21.6 1	-31.9	-4.7 2.3	-1.8 -60.2	1.02 3.8E-3	1.11 5.2E-3	18.5 0.1
2013-04-12.55	2134+004	D13-12	6.66	2.0	0.391	0.0159 90	37.1	1.4	-1.10	139 46	21.6 1	-31.4	-4.4 2.7	-1.4 -59.6	0.874 3.6E-3	1.10 5.4E-3	20.0 0.1
2013-04-12.56	2134+004	D13-12	6.69	2.0	0.276	0.0155 91	37.7	1.5	-2.60	140 46	21.6 1	-30.9	-4.4 1.7	-1.4 -60.4	0.918 2.9E-3	1.05 5.9E-3	19.1 0.1
2013-04-12.57	2134+004	D13-12	6.73	2.0	0.061	0.0155 91	37.5	1.5	-3.10	140 46	21.6 1	-30.4	-4.3 1.4	-1.2 -60.6	0.648 2.7E-3	0.877 5.8E-3	20.5 0.1
2013-04-12.65	2134+004	226-12	8.01	2.0	0.251	0.0153 89	37.8	2.7	-2.00	168 53	21.6 1	-8.8	-4.1 3.9	4.5 -56.7	0.986 3.4E-3	1.05 4.5E-3	18.4 0.1
2013-04-12.66	Mercury	test	8.13	1.8	0.216	0.0457 91	38.2	2.6	-2.00	129 35	23.9 -3	-38.3	-4.7 -6.3	-5.2 -65.3	183 0.15	246 0.21	20.6 0.0
2013-04-12.67	Uranus	test	11.18	2.0	0.278	0.0153 92	37.4	3.3	-2.00	173 56	0.6 3	-5.0	0.2 -6.3	4.6 -59.3	13.8 0.024	19.7 0.090	21.6 0.0
2013-04-12.68	Uranus	test	11.24	2.0	0.319	0.0150 91	37.2	3.4	-2.00	175 56	0.6 3	-3.7	-3.4 -2.8	4.5 -59.1	13.9 0.025	20.3 0.038	21.6 0.0
2013-04-12.69	Uranus	test	11.28	0.8	0.319	0.0160 93	38.3	3.4	-2.00	176 56	0.6 3	-2.9	-3.5 -2.6	4.7 -59.1	13.4 0.031	19.7 0.20	21.8 0.0
2013-04-12.70	Uranus	test	11.30	1.0	0.360	0.0154 92	37.1	3.4	-2.60	177 56	0.6 3	-2.5	-3.8 -3.0	4.6 -59.5	10.2 0.029	19.9 0.026	25.2 0.1
#2013-04-12.71	Uranus	test	11.32	1.0	0.360	0.0160 93	35.9	3.4	-3.20	177 56	0.6 3	-2.0	-3.5 -3.4	5.0 -60.1	6.04 0.032	20.0 0.18	32.5 0.1
2013-04-12.72	Uranus	test	11.35	1.0	0.360	0.0157 93	36.7	3.4	-1.40	178 56	0.6 3	-1.5	-3.9 -2.3	4.8 -59.1	15.5 0.029	20.3 0.24	20.6 0.0
2013-04-12.73	Uranus	test	11.37	1.0	0.200	0.0165 93	36.1	3.4	-0.80	178 56	0.6 3	-1.1	-3.8 -1.6	5.0 -58.5	14.0 0.029	18.7 0.35	20.8 0.0
2013-04-12.74	Uranus	test	11.43	1.0	0.265	0.0150 94	37.4	3.4	-2.00	-180 56	0.6 3	0.3	-5.3 -1.5	3.9 -58.8	12.1 0.022	18.3 0.031	22.0 0.0
#2013-04-12.75	Uranus	test	11.45	0.8	0.265	0.0152 92	38.2	3.5	-2.60	-179 56	0.6 3	0.8	-4.1 -2.3	5.2 -59.8	9.11 0.029	18.8 0.042	25.7 0.1
#2013-04-12.76	Uranus	test	11.47	1.0	0.265	0.0159 93	37.3	3.5	-3.20	-179 56	0.6 3	1.2	-3.7 -2.6	5.8 -60.1	5.48 0.026	18.7 0.14	33.3 0.1
2013-04-12.77	Uranus	test	11.49	1.0	0.265	0.0159 93	37.2	3.5	-1.40	-178 56	0.6 3	1.7	-4.4 -1.3	5.2 -59.0	14.5 0.028	19.4 0.039	21.0 0.0
2013-04-12.78	Uranus	test	11.52	0.8	0.205	0.0156 93	38.2	3.5	-0.80	-178 56	0.6 3	2.2	-4.2 -0.8	5.6 -58.6	13.6 0.028	17.9 0.21	20.7 0.0
# Fri Apr 12 11:44:12 UTC 2013 - skydip done, scan 79
# Fri Apr 12 11:44:47 UTC 2013 - skydip done, scan 79
2013-04-12.80	Uranus	test	11.76	1.9	0.278	0.0182 59	38.0	3.6	-1.10	-171 56	0.6 3	7.4	-3.8 -1.6	7.5 -61.2	14.3 0.033	18.7 0.027	20.7 0.0
2013-04-12.84	Uranus	test	12.41	2.0	0.378	0.0153 92	37.1	4.1	-1.10	-155 53	0.6 3	20.3	-3.5 -1.8	11.1 -67.8	15.4 0.019	20.3 0.021	20.5 0.0
2013-04-12.85	Uranus	test	12.46	1.8	0.292	0.0158 93	38.1	4.0	-1.10	-153 53	0.6 3	21.3	-0.4 -0.1	11.2 -68.5	14.4 0.018	19.2 0.022	20.6 0.0
2013-04-12.86	Uranus	test	12.51	2.0	0.292	0.0149 93	37.2	3.9	-1.10	-152 53	0.6 3	22.2	-1.2 -3.0	11.5 -69.3	15.1 0.015	19.6 0.019	20.5 0.0
2013-04-12.87	Uranus	test	12.57	1.8	0.226	0.0153 93	38.1	3.9	-1.10	-151 53	0.6 3	23.1	-2.3 1.2	11.6 -69.7	14.1 0.014	18.4 0.021	20.6 0.0
2013-04-12.88	0420-014	test	12.67	2.0	0.361	0.0171 94	37.7	4.0	-1.10	128 38	4.4 -1	-38.6	-1.9 -2.9	-3.6 -66.6	3.52 5.0E-3	4.16 8.0E-3	19.4 0.0
2013-04-12.89	0420-014	test	12.73	1.8	0.320	0.0176 93	38.1	4.1	-1.10	129 38	4.4 -1	-38.1	-2.3 -3.6	-4.0 -67.1	3.36 5.0E-3	3.97 8.3E-3	19.4 0.0
2013-04-12.90	0135-247	test	12.80	2.0	0.294	0.0144 96	37.1	4.4	-1.10	-175 28	1.6 -25	4.6	-4.9 -6.8	5.9 -76.1	0.472 2.9E-3	0.540 5.1E-3	19.3 0.1
2013-04-12.91	0135-247	test	12.84	2.0	0.294	0.0143 96	38.0	4.4	-1.10	-174 28	1.6 -25	5.2	-5.6 -6.1	5.3 -75.5	0.466 4.0E-3	0.554 6.0E-3	19.5 0.2
2013-04-12.96	2251+158	test	13.69	2.1	0.301	0.0165 94	37.5	5.6	-1.10	-95 34	22.9 16	55.9	1.8 1.3	8.9 -100.9	4.72 4.7E-3	5.54 8.9E-3	19.5 0.0
2013-04-12.97	2251+158	198-12	13.74	2.0	0.301	0.0163 94	37.3	5.5	-1.10	-95 33	22.9 16	55.9	-1.7 1.7	9.0 -102.0	4.60 5.0E-3	5.33 9.1E-3	19.5 0.0
2013-04-12.101	0954+658	222-12	14.38	1.8	0.307	0.0159 91	38.1	4.9	-1.10	29 31	10.0 66	-67.3	-1.8 2.0	-10.0 -99.1	1.05 3.5E-3	1.23 7.5E-3	19.5 0.1
2013-04-12.106	0336-019	221-12	15.28	2.0	0.289	0.0162 94	37.1	6.5	-1.10	-162 50	3.7 -2	14.8	5.4 3.4	9.6 -67.8	1.05 3.4E-3	1.20 6.8E-3	19.2 0.1
2013-04-12.109	0420-014	157-12	15.72	2.1	0.238	0.0178 94	37.2	6.0	-1.10	-168 51	4.4 -1	9.7	-4.1 -1.9	8.1 -64.9	3.10 3.8E-3	3.76 7.7E-3	19.2 0.0
2013-04-12.116	0336-019	157-12	16.68	1.8	0.250	0.0145 96	38.2	8.9	-1.10	-134 41	3.7 -2	34.9	-4.6 -2.5	12.3 -81.0	1.03 3.2E-3	1.20 6.2E-3	19.4 0.1
