# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_79-040
# Object: omc1_c
# Date: 2016-12-03T07:18:36.810 (MJD: 57725.305393449074)
# Project: 88_0005_79
# Exposure: 212.76539999999997 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 127d52m33.28s 33d33m07.52s
# CRUSH version: 2.34-2 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
T0[13,29]	1.066 	2.179E-4 	-	0.984	1.000	1.000	3069	2	13	29
T0[13,30]	0.977 	2.071E-4 	-	1.133	1.000	1.000	3070	2	13	30
T0[13,31]	1.071 	2.174E-4 	-	0.963	1.000	1.000	3071	2	13	31
T0[14,0]	0.048 	2.720E-3 	gn	1.009	1.000	1.000	3072	2	14	0
T0[14,1]	0.801 	3.478E-4 	-	1.149	1.000	1.000	3073	2	14	1
T0[14,2]	0.730 	3.849E-4 	-	1.201	1.000	1.000	3074	2	14	2
T0[14,3]	0.839 	2.934E-4 	-	1.157	1.000	1.000	3075	2	14	3
T0[14,4]	0.920 	2.789E-4 	-	1.175	1.000	1.000	3076	2	14	4
T0[14,5]	1.001 	2.280E-4 	-	1.165	1.000	1.000	3077	2	14	5
T0[14,7]	1.060 	1.824E-4 	-	0.997	1.000	1.000	3079	2	14	7
T0[14,8]	1.060 	2.012E-4 	-	1.083	1.000	1.000	3080	2	14	8
T0[14,9]	1.023 	1.877E-4 	-	1.037	1.000	1.000	3081	2	14	9
T0[14,10]	1.007 	1.693E-4 	-	1.163	1.000	1.000	3082	2	14	10
T0[14,11]	1.380 	1.521E-4 	s	0.888	1.000	1.000	3083	2	14	11
T0[14,12]	1.034 	2.322E-4 	-	1.045	1.000	1.000	3084	2	14	12
T0[14,13]	1.043 	2.418E-4 	-	0.993	1.000	1.000	3085	2	14	13
T0[14,14]	1.071 	2.115E-4 	-	0.915	1.000	1.000	3086	2	14	14
T0[14,15]	0.061 	1.691E-3 	gn	0.965	1.000	1.000	3087	2	14	15
T0[14,16]	1.043 	2.408E-4 	-	1.046	1.000	1.000	3088	2	14	16
T0[14,17]	1.097 	2.181E-4 	-	0.978	1.000	1.000	3089	2	14	17
T0[14,18]	1.084 	2.264E-4 	-	0.902	1.000	1.000	3090	2	14	18
T0[14,19]	1.063 	2.249E-4 	-	0.937	1.000	1.000	3091	2	14	19
T0[14,20]	1.188 	2.360E-4 	-	0.852	1.000	1.000	3092	2	14	20
T0[14,21]	1.896 	1.170E-4 	-	0.667	1.000	1.000	3093	2	14	21
T0[14,23]	0.926 	3.011E-4 	-	0.930	1.000	1.000	3095	2	14	23
T0[14,24]	1.006 	2.459E-4 	-	0.838	1.000	1.000	3096	2	14	24
T0[14,25]	1.056 	2.496E-4 	-	0.845	1.000	1.000	3097	2	14	25
T0[14,26]	1.020 	2.692E-4 	-	0.916	1.000	1.000	3098	2	14	26
T0[14,27]	1.025 	2.527E-4 	-	0.821	1.000	1.000	3099	2	14	27
T0[14,28]	0.977 	1.611E-4 	-	0.843	1.000	1.000	3100	2	14	28
T0[14,29]	0.908 	2.494E-4 	-	0.966	1.000	1.000	3101	2	14	29
T0[14,30]	0.857 	2.629E-4 	-	1.121	1.000	1.000	3102	2	14	30
T0[14,31]	0.749 	3.411E-4 	-	1.156	1.000	1.000	3103	2	14	31
T0[15,0]	0.156 	2.680E-3 	g	1.240	1.000	1.000	3104	2	15	0
T0[15,1]	1.367 	2.061E-4 	-	0.814	1.000	1.000	3105	2	15	1
T0[15,2]	0.838 	3.155E-4 	-	0.862	1.000	1.000	3106	2	15	2
T0[15,3]	0.786 	3.381E-4 	-	1.139	1.000	1.000	3107	2	15	3
T0[15,4]	0.922 	2.754E-4 	-	1.137	1.000	1.000	3108	2	15	4
T0[15,5]	0.996 	2.207E-4 	-	1.093	1.000	1.000	3109	2	15	5
T0[15,7]	1.076 	2.233E-4 	-	1.028	1.000	1.000	3111	2	15	7
T0[15,8]	1.027 	2.129E-4 	-	1.074	1.000	1.000	3112	2	15	8
T0[15,9]	0.005 	1.782E-3 	gn	-1.630	1.000	1.000	3113	2	15	9
T0[15,10]	0.004 	1.716E-3 	gn	-1.544	1.000	1.000	3114	2	15	10
T0[15,11]	1.021 	2.300E-4 	-	1.035	1.000	1.000	3115	2	15	11
T0[15,12]	1.052 	2.261E-4 	-	1.003	1.000	1.000	3116	2	15	12
T0[15,13]	1.035 	2.179E-4 	-	0.981	1.000	1.000	3117	2	15	13
T0[15,14]	0.872 	2.669E-4 	-	1.137	1.000	1.000	3118	2	15	14
T0[15,15]	2.018 	1.029E-4 	-	0.743	1.000	1.000	3119	2	15	15
T0[15,16]	0.990 	2.434E-4 	-	1.065	1.000	1.000	3120	2	15	16
T0[15,17]	1.060 	2.376E-4 	-	1.060	1.000	1.000	3121	2	15	17
T0[15,18]	1.112 	2.335E-4 	-	0.884	1.000	1.000	3122	2	15	18
T0[15,19]	1.093 	2.077E-4 	-	0.808	1.000	1.000	3123	2	15	19
T0[15,20]	1.062 	2.499E-4 	-	0.881	1.000	1.000	3124	2	15	20
T0[15,21]	2.202 	1.066E-4 	-	0.561	1.000	1.000	3125	2	15	21
T0[15,23]	1.040 	2.619E-4 	-	0.817	1.000	1.000	3127	2	15	23
T0[15,24]	1.108 	2.069E-4 	-	0.812	1.000	1.000	3128	2	15	24
T0[15,25]	1.113 	1.876E-4 	-	0.790	1.000	1.000	3129	2	15	25
T0[15,26]	1.077 	2.333E-4 	-	0.773	1.000	1.000	3130	2	15	26
T0[15,27]	1.027 	8.515E-6 	n	0.763	1.000	1.000	3131	2	15	27
T0[15,28]	1.021 	2.570E-4 	-	0.841	1.000	1.000	3132	2	15	28
T0[15,29]	0.923 	2.764E-4 	-	1.013	1.000	1.000	3133	2	15	29
T0[15,30]	0.764 	2.517E-4 	-	1.208	1.000	1.000	3134	2	15	30
T0[15,31]	0.451 	8.525E-4 	-	1.267	1.000	1.000	3135	2	15	31
T0[16,0]	0.073 	2.733E-3 	gn	1.093	1.000	1.000	3136	2	16	0
T0[16,1]	0.989 	2.699E-4 	-	1.002	1.000	1.000	3137	2	16	1
T0[16,2]	0.739 	3.575E-4 	-	1.196	1.000	1.000	3138	2	16	2
T0[16,3]	0.871 	2.752E-4 	-	1.130	1.000	1.000	3139	2	16	3
T0[16,4]	1.018 	2.251E-4 	-	1.115	1.000	1.000	3140	2	16	4
T0[16,5]	1.071 	2.232E-4 	-	1.094	1.000	1.000	3141	2	16	5
T0[16,7]	1.074 	2.021E-4 	-	1.069	1.000	1.000	3143	2	16	7
T0[16,8]	1.066 	2.065E-4 	-	1.092	1.000	1.000	3144	2	16	8
T0[16,9]	1.365 	1.622E-4 	-	0.860	1.000	1.000	3145	2	16	9
T0[16,10]	1.124 	1.976E-4 	-	1.018	1.000	1.000	3146	2	16	10
T0[16,11]	1.125 	1.742E-4 	-	0.978	1.000	1.000	3147	2	16	11
T0[16,12]	1.130 	2.096E-4 	-	0.989	1.000	1.000	3148	2	16	12
T0[16,13]	1.009 	2.228E-4 	-	1.029	1.000	1.000	3149	2	16	13
T0[16,14]	0.004 	1.744E-3 	gn	-1.322	1.000	1.000	3150	2	16	14
T0[16,15]	1.069 	2.187E-4 	-	1.075	1.000	1.000	3151	2	16	15
T0[16,16]	1.077 	2.108E-4 	-	1.094	1.000	1.000	3152	2	16	16
T0[16,17]	1.134 	1.657E-4 	-	1.026	1.000	1.000	3153	2	16	17
T0[16,18]	0.005 	1.750E-3 	gn	-0.331	1.000	1.000	3154	2	16	18
T0[16,19]	1.159 	8.653E-5 	-	0.852	1.000	1.000	3155	2	16	19
T0[16,20]	0.848 	1.975E-4 	-	0.925	1.000	1.000	3156	2	16	20
T0[16,21]	1.021 	1.681E-4 	-	0.855	1.000	1.000	3157	2	16	21
T0[16,23]	1.108 	2.264E-4 	-	0.841	1.000	1.000	3159	2	16	23
T0[16,24]	1.182 	2.194E-4 	-	0.828	1.000	1.000	3160	2	16	24
T0[16,25]	1.209 	2.053E-4 	-	0.773	1.000	1.000	3161	2	16	25
T0[16,26]	1.207 	2.047E-4 	-	0.757	1.000	1.000	3162	2	16	26
T0[16,27]	1.191 	2.114E-4 	-	0.761	1.000	1.000	3163	2	16	27
T0[16,28]	1.099 	2.079E-4 	-	0.819	1.000	1.000	3164	2	16	28
T0[16,29]	0.964 	2.501E-4 	-	1.016	1.000	1.000	3165	2	16	29
T0[16,30]	0.858 	2.249E-4 	-	1.208	1.000	1.000	3166	2	16	30
T0[16,31]	0.088 	1.967E-3 	gn	1.400	1.000	1.000	3167	2	16	31
T0[17,0]	0.632 	4.511E-4 	-	1.176	1.000	1.000	3168	2	17	0
T0[17,1]	0.916 	2.491E-4 	-	1.055	1.000	1.000	3169	2	17	1
T0[17,2]	0.848 	2.833E-4 	-	1.126	1.000	1.000	3170	2	17	2
T0[17,3]	1.798 	1.074E-4 	-	0.795	1.000	1.000	3171	2	17	3
T0[17,4]	1.008 	2.087E-4 	-	1.128	1.000	1.000	3172	2	17	4
T0[17,5]	1.006 	2.153E-4 	-	1.140	1.000	1.000	3173	2	17	5
T0[17,7]	1.104 	1.984E-4 	-	1.042	1.000	1.000	3175	2	17	7
T0[17,8]	1.088 	1.959E-4 	-	1.061	1.000	1.000	3176	2	17	8
T0[17,9]	1.077 	2.175E-4 	-	0.994	1.000	1.000	3177	2	17	9
T0[17,10]	0.005 	1.800E-3 	gn	-1.465	1.000	1.000	3178	2	17	10
T0[17,11]	1.091 	2.217E-4 	-	1.035	1.000	1.000	3179	2	17	11
T0[17,12]	1.142 	1.952E-4 	-	0.920	1.000	1.000	3180	2	17	12
T0[17,13]	1.080 	2.041E-4 	-	0.990	1.000	1.000	3181	2	17	13
T0[17,14]	1.084 	2.087E-4 	-	1.017	1.000	1.000	3182	2	17	14
T0[17,15]	1.092 	2.229E-4 	-	1.020	1.000	1.000	3183	2	17	15
T0[17,16]	1.083 	2.072E-4 	-	1.050	1.000	1.000	3184	2	17	16
T0[17,17]	1.093 	2.273E-4 	-	1.006	1.000	1.000	3185	2	17	17
T0[17,18]	1.064 	2.177E-4 	-	0.930	1.000	1.000	3186	2	17	18
T0[17,19]	0.940 	2.736E-4 	-	0.943	1.000	1.000	3187	2	17	19
T0[17,20]	1.002 	2.577E-4 	-	0.927	1.000	1.000	3188	2	17	20
T0[17,21]	1.012 	2.533E-4 	-	0.794	1.000	1.000	3189	2	17	21
T0[17,23]	1.044 	2.435E-4 	-	0.872	1.000	1.000	3191	2	17	23
T0[17,24]	1.169 	2.114E-4 	-	0.777	1.000	1.000	3192	2	17	24
T0[17,25]	1.173 	2.062E-4 	-	0.795	1.000	1.000	3193	2	17	25
T0[17,26]	1.200 	2.191E-4 	-	0.772	1.000	1.000	3194	2	17	26
T0[17,27]	1.175 	2.101E-4 	-	0.778	1.000	1.000	3195	2	17	27
T0[17,28]	1.151 	2.143E-4 	-	0.833	1.000	1.000	3196	2	17	28
T0[17,29]	1.019 	2.296E-4 	-	0.995	1.000	1.000	3197	2	17	29
T0[17,30]	0.004 	1.371E-3 	gn	-0.269	1.000	1.000	3198	2	17	30
T0[17,31]	0.554 	4.391E-4 	-	1.383	1.000	1.000	3199	2	17	31
T0[18,0]	0.422 	1.099E-3 	-	1.230	1.000	1.000	3200	2	18	0
T0[18,1]	0.918 	2.718E-4 	-	1.091	1.000	1.000	3201	2	18	1
T0[18,2]	0.906 	2.555E-4 	-	1.073	1.000	1.000	3202	2	18	2
T0[18,3]	0.908 	2.703E-4 	-	1.112	1.000	1.000	3203	2	18	3
T0[18,4]	0.983 	2.386E-4 	-	1.178	1.000	1.000	3204	2	18	4
T0[18,5]	1.027 	2.129E-4 	-	1.186	1.000	1.000	3205	2	18	5
T0[18,7]	1.054 	2.257E-4 	-	1.052	1.000	1.000	3207	2	18	7
T0[18,8]	1.097 	2.156E-4 	-	1.042	1.000	1.000	3208	2	18	8
T0[18,9]	1.146 	1.819E-4 	-	0.980	1.000	1.000	3209	2	18	9
T0[18,10]	1.079 	2.138E-4 	-	1.050	1.000	1.000	3210	2	18	10
T0[18,11]	1.072 	2.097E-4 	-	1.059	1.000	1.000	3211	2	18	11
T0[18,12]	1.042 	2.180E-4 	-	1.055	1.000	1.000	3212	2	18	12
T0[18,13]	1.505 	1.461E-4 	-	0.843	1.000	1.000	3213	2	18	13
T0[18,14]	1.116 	2.028E-4 	-	0.960	1.000	1.000	3214	2	18	14
T0[18,15]	1.031 	1.789E-4 	-	1.067	1.000	1.000	3215	2	18	15
T0[18,16]	0.966 	2.427E-4 	-	1.044	1.000	1.000	3216	2	18	16
T0[18,17]	1.132 	1.435E-4 	-	0.962	1.000	1.000	3217	2	18	17
T0[18,18]	1.044 	2.400E-4 	-	0.962	1.000	1.000	3218	2	18	18
T0[18,19]	0.909 	2.581E-4 	-	1.000	1.000	1.000	3219	2	18	19
T0[18,20]	0.999 	2.564E-4 	-	0.998	1.000	1.000	3220	2	18	20
T0[18,21]	0.004 	1.818E-3 	gn	-1.143	1.000	1.000	3221	2	18	21
T0[18,23]	1.032 	2.483E-4 	-	0.904	1.000	1.000	3223	2	18	23
T0[18,24]	1.165 	2.259E-4 	-	0.833	1.000	1.000	3224	2	18	24
T0[18,25]	1.207 	2.136E-4 	-	0.857	1.000	1.000	3225	2	18	25
T0[18,26]	1.194 	6.211E-5 	-	0.873	1.000	1.000	3226	2	18	26
T0[18,27]	1.257 	1.591E-4 	-	0.823	1.000	1.000	3227	2	18	27
T0[18,28]	2.364 	7.438E-5 	-	0.570	1.000	1.000	3228	2	18	28
T0[18,29]	1.042 	1.939E-4 	-	0.968	1.000	1.000	3229	2	18	29
T0[18,30]	0.989 	2.222E-4 	-	1.050	1.000	1.000	3230	2	18	30
T0[18,31]	0.801 	2.589E-4 	-	1.136	1.000	1.000	3231	2	18	31
T0[19,0]	0.113 	2.898E-3 	g	1.116	1.000	1.000	3232	2	19	0
T0[19,1]	0.938 	2.366E-4 	-	1.084	1.000	1.000	3233	2	19	1
T0[19,2]	0.824 	3.193E-4 	-	1.140	1.000	1.000	3234	2	19	2
T0[19,3]	0.913 	2.792E-4 	-	1.096	1.000	1.000	3235	2	19	3
T0[19,4]	0.961 	2.620E-4 	-	1.183	1.000	1.000	3236	2	19	4
T0[19,5]	0.949 	2.485E-4 	-	1.212	1.000	1.000	3237	2	19	5
T0[19,7]	0.921 	2.726E-4 	-	1.077	1.000	1.000	3239	2	19	7
T0[19,8]	0.983 	2.327E-4 	-	1.081	1.000	1.000	3240	2	19	8
T0[19,9]	1.069 	1.885E-4 	-	1.118	1.000	1.000	3241	2	19	9
T0[19,10]	1.047 	1.964E-4 	-	1.142	1.000	1.000	3242	2	19	10
T0[19,11]	1.023 	2.213E-4 	-	1.132	1.000	1.000	3243	2	19	11
T0[19,12]	1.240 	1.693E-4 	-	0.808	1.000	1.000	3244	2	19	12
T0[19,13]	0.013 	1.444E-3 	gn	0.101	1.000	1.000	3245	2	19	13
T0[19,14]	1.060 	2.232E-4 	-	1.060	1.000	1.000	3246	2	19	14
T0[19,15]	1.036 	2.306E-4 	-	1.095	1.000	1.000	3247	2	19	15
T0[19,16]	0.727 	2.675E-4 	-	1.361	1.000	1.000	3248	2	19	16
T0[19,17]	1.098 	1.755E-4 	-	1.041	1.000	1.000	3249	2	19	17
T0[19,18]	0.050 	1.701E-3 	gn	1.323	1.000	1.000	3250	2	19	18
T0[19,19]	0.915 	2.838E-5 	n	0.938	1.000	1.000	3251	2	19	19
T0[19,20]	1.036 	2.258E-4 	-	1.035	1.000	1.000	3252	2	19	20
T0[19,21]	1.724 	1.283E-4 	-	0.815	1.000	1.000	3253	2	19	21
T0[19,23]	1.050 	2.029E-4 	-	0.924	1.000	1.000	3255	2	19	23
T0[19,24]	1.186 	2.168E-4 	-	0.856	1.000	1.000	3256	2	19	24
T0[19,25]	1.370 	6.833E-5 	-	0.826	1.000	1.000	3257	2	19	25
T0[19,26]	1.229 	2.052E-4 	-	0.995	1.000	1.000	3258	2	19	26
T0[19,27]	1.218 	2.052E-4 	-	0.903	1.000	1.000	3259	2	19	27
T0[19,28]	1.190 	1.955E-4 	-	0.844	1.000	1.000	3260	2	19	28
T0[19,29]	0.934 	2.493E-4 	-	1.118	1.000	1.000	3261	2	19	29
T0[19,30]	0.979 	2.172E-4 	-	1.069	1.000	1.000	3262	2	19	30
T0[19,31]	0.718 	3.197E-4 	-	1.217	1.000	1.000	3263	2	19	31
T0[20,0]	0.628 	4.360E-4 	-	1.310	1.000	1.000	3264	2	20	0
T0[20,1]	1.039 	2.198E-4 	-	1.103	1.000	1.000	3265	2	20	1
T0[20,2]	0.969 	2.261E-4 	-	1.057	1.000	1.000	3266	2	20	2
T0[20,3]	0.978 	2.301E-4 	-	1.087	1.000	1.000	3267	2	20	3
T0[20,4]	1.101 	4.074E-5 	-	1.158	1.000	1.000	3268	2	20	4
T0[20,5]	1.083 	1.675E-4 	-	1.177	1.000	1.000	3269	2	20	5
T0[20,7]	1.171 	1.799E-4 	-	1.048	1.000	1.000	3271	2	20	7
T0[20,8]	1.169 	1.844E-4 	-	1.025	1.000	1.000	3272	2	20	8
T0[20,9]	0.028 	2.116E-5 	gn	0.182	1.000	1.000	3273	2	20	9
T0[20,10]	1.112 	1.694E-4 	-	1.219	1.000	1.000	3274	2	20	10
T0[20,11]	0.005 	1.758E-3 	gn	-2.319	1.000	1.000	3275	2	20	11
T0[20,12]	1.141 	1.957E-4 	-	0.979	1.000	1.000	3276	2	20	12
T0[20,13]	0.003 	1.688E-3 	gn	-3.343	1.000	1.000	3277	2	20	13
T0[20,14]	1.254 	1.528E-4 	-	1.017	1.000	1.000	3278	2	20	14
T0[20,15]	1.159 	4.833E-6 	n	0.769	1.000	1.000	3279	2	20	15
T0[20,16]	-0.002 	8.663E-4 	gn	3.112	1.000	1.000	3280	2	20	16
T0[20,17]	1.276 	1.490E-4 	-	1.014	1.000	1.000	3281	2	20	17
T0[20,18]	1.246 	1.679E-4 	-	0.959	1.000	1.000	3282	2	20	18
T0[20,19]	1.195 	1.736E-4 	-	0.943	1.000	1.000	3283	2	20	19
T0[20,20]	1.090 	1.537E-4 	-	1.037	1.000	1.000	3284	2	20	20
T0[20,21]	1.069 	1.718E-4 	-	1.107	1.000	1.000	3285	2	20	21
T0[20,23]	1.230 	1.595E-4 	-	0.977	1.000	1.000	3287	2	20	23
T0[20,24]	1.310 	1.649E-4 	-	0.918	1.000	1.000	3288	2	20	24
T0[20,25]	1.233 	1.768E-4 	-	1.071	1.000	1.000	3289	2	20	25
T0[20,26]	1.195 	1.609E-4 	-	1.135	1.000	1.000	3290	2	20	26
T0[20,27]	1.374 	1.429E-4 	-	0.956	1.000	1.000	3291	2	20	27
T0[20,28]	1.253 	1.727E-4 	-	0.920	1.000	1.000	3292	2	20	28
T0[20,29]	0.999 	1.370E-4 	-	1.132	1.000	1.000	3293	2	20	29
T0[20,30]	0.004 	1.893E-3 	gn	0.632	1.000	1.000	3294	2	20	30
T0[20,31]	0.650 	3.048E-4 	-	1.410	1.000	1.000	3295	2	20	31
T0[21,0]	0.333 	1.570E-3 	-	1.248	1.000	1.000	3296	2	21	0
T0[21,1]	0.999 	2.140E-4 	s	1.059	1.000	1.000	3297	2	21	1
T0[21,2]	0.992 	2.415E-4 	-	1.036	1.000	1.000	3298	2	21	2
T0[21,3]	0.990 	2.415E-4 	-	1.063	1.000	1.000	3299	2	21	3
T0[21,4]	1.029 	2.247E-4 	-	1.079	1.000	1.000	3300	2	21	4
T0[21,5]	1.105 	1.985E-4 	-	1.125	1.000	1.000	3301	2	21	5
T0[21,7]	1.211 	1.866E-4 	-	1.026	1.000	1.000	3303	2	21	7
T0[21,8]	1.254 	1.698E-4 	-	1.034	1.000	1.000	3304	2	21	8
T0[21,9]	1.243 	1.754E-4 	-	1.039	1.000	1.000	3305	2	21	9
T0[21,10]	1.220 	1.692E-4 	-	1.092	1.000	1.000	3306	2	21	10
T0[21,11]	1.234 	1.606E-4 	-	0.997	1.000	1.000	3307	2	21	11
T0[21,12]	1.264 	1.720E-4 	-	0.980	1.000	1.000	3308	2	21	12
T0[21,13]	1.232 	1.623E-4 	-	0.989	1.000	1.000	3309	2	21	13
T0[21,14]	1.286 	1.580E-4 	-	0.994	1.000	1.000	3310	2	21	14
T0[21,15]	1.367 	1.387E-4 	-	1.014	1.000	1.000	3311	2	21	15
T0[21,16]	1.237 	1.519E-4 	-	1.028	1.000	1.000	3312	2	21	16
T0[21,17]	1.161 	2.084E-4 	-	0.990	1.000	1.000	3313	2	21	17
T0[21,18]	1.235 	1.704E-4 	-	0.956	1.000	1.000	3314	2	21	18
T0[21,19]	1.184 	1.808E-4 	-	0.958	1.000	1.000	3315	2	21	19
T0[21,20]	1.074 	1.920E-4 	-	1.024	1.000	1.000	3316	2	21	20
T0[21,21]	0.004 	1.790E-3 	gn	-1.030	1.000	1.000	3317	2	21	21
T0[21,23]	1.237 	1.760E-4 	-	0.940	1.000	1.000	3319	2	21	23
T0[21,24]	1.295 	1.677E-4 	-	0.902	1.000	1.000	3320	2	21	24
T0[21,25]	1.311 	1.250E-4 	-	0.987	1.000	1.000	3321	2	21	25
T0[21,26]	1.359 	1.181E-4 	-	0.980	1.000	1.000	3322	2	21	26
T0[21,27]	1.375 	1.192E-4 	-	0.871	1.000	1.000	3323	2	21	27
T0[21,28]	0.003 	1.601E-3 	gn	1.330	1.000	1.000	3324	2	21	28
T0[21,29]	1.064 	1.910E-4 	-	1.091	1.000	1.000	3325	2	21	29
T0[21,30]	0.955 	1.890E-4 	-	1.204	1.000	1.000	3326	2	21	30
T0[21,31]	0.620 	3.329E-4 	-	1.470	1.000	1.000	3327	2	21	31
T0[22,0]	0.039 	2.696E-3 	gn	0.549	1.000	1.000	3328	2	22	0
T0[22,1]	0.792 	3.442E-4 	-	0.979	1.000	1.000	3329	2	22	1
T0[22,2]	0.729 	4.216E-4 	-	1.039	1.000	1.000	3330	2	22	2
T0[22,3]	0.748 	4.014E-4 	-	1.074	1.000	1.000	3331	2	22	3
T0[22,4]	0.854 	3.027E-4 	-	1.025	1.000	1.000	3332	2	22	4
T0[22,5]	0.861 	3.240E-4 	-	1.039	1.000	1.000	3333	2	22	5
T0[22,7]	0.943 	2.501E-4 	-	1.011	1.000	1.000	3335	2	22	7
T0[22,8]	0.960 	2.937E-4 	-	1.016	1.000	1.000	3336	2	22	8
T0[22,9]	0.963 	2.691E-4 	-	0.964	1.000	1.000	3337	2	22	9
T0[22,10]	0.984 	2.541E-4 	-	0.966	1.000	1.000	3338	2	22	10
T0[22,11]	0.984 	2.713E-4 	-	0.916	1.000	1.000	3339	2	22	11
T0[22,12]	1.007 	2.724E-4 	-	0.948	1.000	1.000	3340	2	22	12
T0[22,13]	0.978 	1.387E-4 	-	0.952	1.000	1.000	3341	2	22	13
T0[22,14]	0.985 	2.417E-4 	-	0.903	1.000	1.000	3342	2	22	14
T0[22,15]	0.961 	2.704E-4 	-	0.981	1.000	1.000	3343	2	22	15
T0[22,16]	0.966 	2.896E-4 	-	0.980	1.000	1.000	3344	2	22	16
T0[22,17]	0.979 	2.606E-4 	-	0.984	1.000	1.000	3345	2	22	17
T0[22,18]	0.961 	2.757E-4 	-	0.949	1.000	1.000	3346	2	22	18
T0[22,19]	0.932 	3.002E-4 	-	0.970	1.000	1.000	3347	2	22	19
T0[22,20]	0.848 	2.671E-4 	-	0.962	1.000	1.000	3348	2	22	20
T0[22,21]	0.846 	3.261E-4 	-	0.961	1.000	1.000	3349	2	22	21
T0[22,23]	0.972 	2.691E-4 	-	0.923	1.000	1.000	3351	2	22	23
T0[22,24]	0.928 	2.868E-4 	-	0.913	1.000	1.000	3352	2	22	24
T0[22,25]	0.987 	2.694E-4 	-	0.880	1.000	1.000	3353	2	22	25
T0[22,26]	0.999 	2.768E-4 	-	0.883	1.000	1.000	3354	2	22	26
T0[22,27]	1.694 	1.006E-4 	-	0.563	1.000	1.000	3355	2	22	27
T0[22,28]	0.955 	1.384E-4 	-	0.795	1.000	1.000	3356	2	22	28
T0[22,29]	0.847 	2.969E-4 	-	1.064	1.000	1.000	3357	2	22	29
T0[22,30]	0.677 	3.577E-4 	-	1.253	1.000	1.000	3358	2	22	30
T0[22,31]	0.057 	1.879E-3 	gn	1.554	1.000	1.000	3359	2	22	31
T0[23,0]	0.053 	2.751E-3 	gn	0.831	1.000	1.000	3360	2	23	0
T0[23,1]	0.785 	3.573E-4 	-	1.018	1.000	1.000	3361	2	23	1
T0[23,2]	0.704 	3.983E-4 	-	1.023	1.000	1.000	3362	2	23	2
T0[23,3]	0.743 	3.905E-4 	-	1.044	1.000	1.000	3363	2	23	3
T0[23,4]	0.694 	4.457E-4 	-	1.062	1.000	1.000	3364	2	23	4
T0[23,5]	0.801 	3.538E-4 	-	1.036	1.000	1.000	3365	2	23	5
T0[23,7]	0.918 	2.726E-4 	-	0.926	1.000	1.000	3367	2	23	7
T0[23,8]	0.930 	2.908E-4 	-	1.022	1.000	1.000	3368	2	23	8
T0[23,9]	0.982 	2.415E-4 	-	0.980	1.000	1.000	3369	2	23	9
T0[23,10]	0.882 	1.673E-4 	-	1.047	1.000	1.000	3370	2	23	10
T0[23,11]	0.005 	1.764E-3 	gn	-2.087	1.000	1.000	3371	2	23	11
T0[23,12]	1.144 	2.073E-4 	-	0.960	1.000	1.000	3372	2	23	12
T0[23,13]	1.273 	1.429E-4 	-	0.938	1.000	1.000	3373	2	23	13
T0[23,14]	1.209 	1.800E-4 	-	1.020	1.000	1.000	3374	2	23	14
T0[23,15]	1.158 	1.724E-4 	-	1.032	1.000	1.000	3375	2	23	15
T0[23,16]	1.128 	1.387E-5 	n	1.517	1.000	1.000	3376	2	23	16
T0[23,17]	1.183 	1.641E-4 	-	1.033	1.000	1.000	3377	2	23	17
T0[23,18]	1.211 	1.778E-4 	-	1.015	1.000	1.000	3378	2	23	18
T0[23,19]	1.189 	1.774E-4 	-	0.982	1.000	1.000	3379	2	23	19
T0[23,20]	1.107 	2.041E-4 	-	0.848	1.000	1.000	3380	2	23	20
T0[23,21]	0.004 	1.756E-3 	gn	-0.890	1.000	1.000	3381	2	23	21
T0[23,23]	1.229 	1.804E-4 	-	0.916	1.000	1.000	3383	2	23	23
T0[23,24]	1.225 	1.681E-4 	-	0.785	1.000	1.000	3384	2	23	24
T0[23,25]	1.253 	1.845E-4 	-	0.871	1.000	1.000	3385	2	23	25
T0[23,26]	1.302 	1.636E-4 	-	0.838	1.000	1.000	3386	2	23	26
T0[23,27]	1.257 	1.729E-4 	-	0.841	1.000	1.000	3387	2	23	27
T0[23,28]	1.418 	1.253E-4 	-	0.797	1.000	1.000	3388	2	23	28
T0[23,29]	1.022 	2.064E-4 	-	1.090	1.000	1.000	3389	2	23	29
T0[23,30]	1.407 	8.694E-5 	-	0.900	1.000	1.000	3390	2	23	30
