# CRUSH Pixel Data File
#
# Instrument: mako
# Scan: 2013-04-22.14:51
# Object: CAL_ARP220
# Date: 2013-04-22T14:51:05.748 (MJD: 56404.61881652778)
# Project: ARP220
# Exposure: 538.787708928 s.
# Equatorial: 15h34m57.12s 23d30m11.1s (J2000.0)
# Horizontal: -76d24m57.734s 48d01m09.991s
# CRUSH version: 2.14-b1 (devel.2)
# tau(225GHz) = 0.057
# T_amb = -1.3 C
# T_load = 224.1 K
#
# toneid	ch	gain	weight		flag	eff
194087743.8	358	1.195 	1.105E17 	0x0	1.000
194616317.7	103	1.055 	1.713E17 	0x0	1.000
194668293.0	138	0.830 	9.652E16 	0x0	1.000
194709062.6	294	1.980 	1.001E17 	0x0	1.000
194798469.5	345	1.893 	8.573E16 	0x0	1.000
194873333.0	396	1.836 	1.212E17 	0x0	1.000
195133209.2	136	0.779 	3.676E17 	0x0	1.000
195222139.4	307	1.194 	1.161E16 	0x0	1.000
195285081.9	380	1.106 	7.981E16 	0x800	1.000
195508003.2	36	0.591 	6.244E15 	0x0	1.000
195661306.4	154	1.083 	9.699E15 	0x0	1.000
195739984.5	205	2.565 	3.106E16 	0x0	1.000
196016550.1	256	1.175 	1.557E17 	0x0	1.000
196213245.4	85	0.778 	4.683E17 	0x0	1.000
196703672.4	34	0.702 	4.703E16 	0x0	1.000
196746349.3	32	0.675 	3.225E17 	0x0	1.000
196936607.4	83	0.758 	4.443E17 	0x0	1.000
196990251.5	241	1.837 	1.302E17 	0x0	1.000
197402715.7	292	1.793 	1.128E17 	0x0	1.000
197595119.5	394	1.661 	1.538E17 	0x0	1.000
197962284.1	329	1.039 	2.529E17 	0x0	1.000
198162794.1	74	0.580 	2.472E15 	0x0	1.000
198154926.3	120	0.936 	1.899E17 	0x8800	1.000
198682785.0	327	1.023 	2.964E17 	0x0	1.000
198712587.4	28	0.628 	3.523E17 	0x0	1.000
198922872.5	21	0.990 	1.824E17 	0x0	1.000
198969841.0	188	1.624 	2.829E16 	0x0	1.000
199026107.8	325	0.994 	2.956E17 	0x0	1.000
199172258.4	278	1.061 	2.016E17 	0x0	1.000
199638366.7	239	1.640 	1.037E17 	0x0	1.000
199842691.4	377	2.590 	4.818E16 	0x0	1.000
199903011.3	290	1.675 	9.187E15 	0x0	1.000
199921608.0	341	1.590 	1.583E17 	0x0	1.000
200069189.1	72	0.895 	1.276E17 	0x0	1.000
200114250.2	227	1.051 	3.632E16 	0x0	1.000
200549840.9	276	1.165 	1.382E17 	0x0	1.000
200824737.5	19	0.909 	5.402E16 	0x0	1.000
201297283.2	428	2.635 	3.094E16 	0x0	1.000
201487779.6	274	0.958 	2.116E17 	0x0	1.000
201554060.0	123	0.908 	3.261E17 	0x0	1.000
202048540.1	272	0.794 	1.529E17 	0x0	1.000
202082395.6	390	1.429 	1.235E17 	0x0	1.000
202101945.9	339	1.477 	9.861E16 	0x0	1.000
202116251.0	237	1.581 	7.049E16 	0x0	1.000
202219486.2	70	0.909 	7.519E16 	0x0	1.000
202334880.8	288	1.516 	1.262E17 	0x0	1.000
202455997.5	270	0.856 	1.425E16 	0x0	1.000
202647209.2	375	2.281 	2.688E16 	0x0	1.000
202869892.1	17	0.910 	1.245E16 	0x0	1.000
203078270.0	223	0.940 	3.579E17 	0x0	1.000
203321218.5	426	2.341 	3.932E16 	0x0	1.000
203376531.6	121	0.883 	2.680E17 	0x0	1.000
203634977.3	172	0.943 	9.259E16 	0x0	1.000
203967809.7	388	0.915 	1.236E17 	0x0	1.000
203962802.9	221	1.246 	1.162E17 	0x0	1.000
204077959.1	80	1.313 	1.660E17 	0x0	1.000
204127550.1	184	1.257 	6.305E15 	0x0	1.000
204306364.1	337	1.332 	1.760E17 	0x0	1.000
204384803.8	68	0.824 	4.692E16 	0x0	1.000
204468250.3	235	1.393 	3.265E16 	0x0	1.000
204638004.3	286	1.370 	8.286E16 	0x0	1.000
204696655.3	219	0.897 	3.671E16 	0x800	1.000
204921960.8	119	0.896 	2.892E17 	0x0	1.000
205104351.0	170	3.446 	6.110E15 	0x0	1.000
205305337.9	386	1.273 	1.577E17 	0x0	1.000
205337762.8	217	0.837 	2.948E17 	0x800	1.000
205427408.2	322	2.195 	7.258E16 	0x0	1.000
205544471.7	373	2.080 	2.561E15 	0x0	1.000
205781936.6	131	1.156 	1.563E17 	0x0	1.000
205906629.6	424	2.169 	6.329E16 	0x0	1.000
206121444.7	168	0.869 	3.203E16 	0x0	1.000
206341743.5	117	0.864 	2.618E17 	0x0	1.000
206473112.1	335	1.283 	1.784E17 	0x0	1.000
206493854.5	182	1.187 	1.694E17 	0x0	1.000
206614732.7	384	1.240 	1.379E17 	0x0	1.000
206682920.5	78	1.088 	1.913E17 	0x0	1.000
206724166.9	233	1.255 	1.720E17 	0x0	1.000
206785440.4	66	0.837 	5.329E16 	0x0	1.000
206832885.7	284	1.277 	1.424E16 	0x0	1.000
206856489.2	25	1.253 	1.502E17 	0x0	1.000
207035064.7	166	0.964 	9.149E16 	0x0	1.000
207098960.9	13	0.833 	7.722E15 	0x800	1.000
207536220.6	164	0.809 	3.057E17 	0x0	1.000
207738161.1	64	0.799 	6.865E16 	0x0	1.000
207931518.6	162	0.798 	4.107E17 	0x0	1.000
208142280.6	129	1.097 	1.801E17 	0x0	1.000
208187103.3	406	1.258 	1.182E17 	0x0	1.000
208203554.2	269	2.142 	3.952E16 	0x0	1.000
208295822.1	333	1.242 	1.325E17 	0x0	1.000
208305835.7	371	0.754 	1.042E14 	0x0	1.000
208312034.6	320	2.012 	9.300E16 	0x0	1.000
208699226.4	113	-0.033 	1.952E17 	0x0	1.000
208731651.3	180	1.134 	1.209E17 	0x0	1.000
209661722.2	111	0.783 	2.805E17 	0x0	1.000
209761142.7	331	1.119 	2.279E17 	0x0	1.000
210117578.5	60	0.805 	3.409E17 	0x0	1.000
210178136.8	109	0.749 	2.329E16 	0x0	1.000
210228920.0	9	0.991 	8.833E15 	0x0	1.000
210504770.3	127	1.049 	2.036E17 	0x0	1.000
210648775.1	280	1.100 	2.820E16 	0x0	1.000
210873127.0	267	1.864 	7.863E16 	0x0	1.000
210954189.3	213	0.692 	2.387E14 	0x8000	1.000
211019277.6	178	1.018 	5.080E16 	0x0	1.000
211065292.4	318	1.803 	1.119E17 	0x0	1.000
211077213.3	369	1.710 	5.068E16 	0x0	1.000
211303234.1	229	1.108 	1.391E17 	0x0	1.000
211393117.9	355	1.107 	2.220E17 	0x0	1.000
211437940.6	7	0.914 	1.008E17 	0x0	1.000
211500167.8	420	1.682 	2.218E16 	0x0	1.000
211657285.7	56	0.731 	7.688E16 	0x0	1.000
211726188.7	49	1.016 	4.026E16 	0x800	1.000
212040662.8	403	0.581 	1.535E17 	0x0	1.000
212229490.3	351	1.079 	2.411E17 	0x0	1.000
212334394.5	5	0.778 	3.659E17 	0x0	1.000
212976694.1	1	0.683 	1.095E16 	0x0	1.000
213142633.4	100	0.984 	2.807E17 	0x0	1.000
213493347.2	304	1.043 	2.781E17 	0x0	1.000
213602066.0	367	1.611 	9.051E16 	0x0	1.000
213689088.8	265	1.595 	4.927E15 	0x0	1.000
214162349.7	253	1.070 	6.021E15 	0x0	1.000
214490175.2	202	1.033 	2.141E17 	0x0	1.000
214541435.2	302	0.970 	2.652E17 	0x0	1.000
214558601.4	151	1.064 	4.865E16 	0x0	1.000
214726924.9	161	1.439 	1.288E17 	0x0	1.000
214835643.8	350	2.573 	5.109E16 	0x0	1.000
215001583.1	300	0.981 	2.406E17 	0x0	1.000
215052366.3	98	0.942 	1.312E17 	0x0	1.000
215409040.5	416	1.564 	1.167E17 	0x0	1.000
215572595.6	298	0.954 	2.331E17 	0x0	1.000
215661525.7	251	1.034 	2.199E17 	0x0	1.000
215733528.1	212	1.465 	1.419E17 	0x0	1.000
215821743.0	45	0.884 	3.292E16 	0x0	1.000
216050148.0	401	2.327 	4.262E16 	0x0	1.000
216168642.0	365	1.462 	1.271E17 	0x0	1.000
216226577.8	263	1.513 	5.581E16 	0x0	1.000
216458797.5	200	1.099 	1.068E17 	0x0	1.000
216468572.6	149	0.971 	8.779E16 	0x0	1.000
216934680.9	249	0.972 	7.906E16 	0x0	1.000
217264175.4	414	1.460 	1.518E17 	0x0	1.000
217531919.5	159	1.284 	8.173E16 	0x0	1.000
217667818.1	96	0.922 	2.567E17 	0x0	1.000
217743396.8	348	2.225 	7.044E16 	0x0	1.000
217816829.7	399	2.165 	1.604E16 	0x0	1.000
217905044.6	247	0.932 	2.452E17 	0x0	1.000
218105793.0	198	0.946 	2.462E17 	0x0	1.000
218167781.8	263	1.942 	1.794E16 	0x8000	1.000
218162059.8	264	2.101 	5.082E15 	0x8000	1.000
218334913.3	210	1.362 	1.615E17 	0x0	1.000
218523740.8	363	1.330 	1.294E17 	0x0	1.000
218606948.9	245	0.888 	2.468E16 	0x0	1.000
218664169.3	312	1.396 	4.802E16 	0x0	1.000
218693018.0	412	1.061 	8.086E16 	0x0	1.000
218970537.2	106	1.168 	9.073E16 	0x0	1.000
218990802.8	272	0.925 	1.842E15 	0x8000	1.000
219365596.8	53	1.302 	9.048E16 	0x0	1.000
219451189.0	196	0.927 	2.815E17 	0x0	1.000
220289230.3	157	1.164 	1.425E17 	0x0	1.000
220303535.5	361	1.279 	1.002E17 	0x0	1.000
220360994.3	41	0.872 	5.732E16 	0x0	1.000
220386028.3	408	1.251 	1.632E17 	0x0	1.000
220418453.2	194	0.906 	2.646E17 	0x0	1.000
220625162.1	346	1.982 	4.094E16 	0x0	1.000
220637321.5	295	2.514 	8.710E15 	0x0	1.000
220757246.0	208	1.264 	1.021E17 	0x0	1.000
220781087.9	397	1.821 	6.852E16 	0x0	1.000
220805645.0	310	1.305 	2.179E17 	0x0	1.000
221015930.2	143	0.797 	3.704E16 	0x0	1.000
221113205.0	192	0.869 	3.633E17 	0x0	1.000
221137523.7	92	0.877 	3.385E17 	0x0	1.000
221233606.3	259	1.289 	1.499E17 	0x0	1.000
221329450.6	290	1.067 	1.582E14 	0x8000	1.000
221573114.4	104	1.073 	5.139E16 	0x0	1.000
221854686.7	359	1.215 	1.222E17 	0x0	1.000
222084999.1	51	1.121 	1.629E17 	0x0	1.000
222271919.3	39	0.811 	1.784E17 	0x0	1.000
222295045.9	141	0.768 	3.402E17 	0x0	1.000
222565412.5	90	0.831 	3.738E17 	0x0	1.000
222692012.8	308	1.222 	2.411E17 	0x0	1.000
222902298.0	155	1.130 	1.861E17 	0x0	1.000
223087787.6	206	1.160 	2.086E17 	0x0	1.000
223104000.1	242	1.965 	8.677E16 	0x0	1.000
223265647.9	357	1.154 	1.223E17 	0x0	1.000
223379373.6	139	0.829 	2.326E17 	0x0	1.000
223478078.8	257	1.197 	1.022E16 	0x0	1.000
223529577.3	379	1.119 	2.245E17 	0x0	1.000
223592519.8	293	1.884 	9.516E16 	0x0	1.000
223644733.4	344	1.824 	1.114E17 	0x0	1.000
223744154.0	307	0.776 	2.011E14 	0x8000	1.000
223757982.3	395	1.790 	8.945E16 	0x0	1.000
223870754.2	37	0.804 	3.682E17 	0x0	1.000
224192619.3	102	1.025 	1.660E17 	0x0	1.000
224278211.6	135	0.793 	3.586E17 	0x0	1.000
224725484.8	306	1.123 	2.201E17 	0x0	1.000
225300788.9	35	0.792 	3.551E17 	0x0	1.000
225351572.0	153	1.074 	2.025E17 	0x0	1.000
225337266.9	204	1.065 	1.900E17 	0x0	1.000
225528001.8	255	1.126 	1.940E17 	0x0	1.000
225721597.7	84	0.775 	3.694E17 	0x0	1.000
225971221.9	240	1.726 	9.665E16 	0x0	1.000
226399421.7	33	0.782 	1.074E17 	0x0	1.000
226429462.4	342	1.657 	1.283E17 	0x0	1.000
226491928.1	393	1.587 	9.363E16 	0x0	1.000
226822137.8	328	1.007 	3.544E16 	0x0	1.000
227020978.9	31	0.588 	8.803E14 	0x0	1.000
227281332.0	326	1.011 	1.620E17 	0x0	1.000
227426290.5	324	0.984 	7.928E16 	0x0	1.000
227465629.6	73	0.894 	1.525E16 	0x0	1.000
227505683.9	29	0.720 	3.894E17 	0x0	1.000
227759122.8	27	0.731 	2.743E17 	0x0	1.000
228010177.6	187	1.440 	4.624E15 	0x0	1.000
228317737.6	20	0.949 	1.826E17 	0x0	1.000
228683948.5	238	1.567 	2.062E14 	0x0	1.000
228871583.9	340	1.490 	1.341E17 	0x0	1.000
228947162.6	391	1.469 	1.457E17 	0x0	1.000
229040622.7	289	1.599 	4.996E16 	0x0	1.000
229339599.6	124	0.958 	1.635E17 	0x0	1.000
229546785.4	275	0.969 	3.379E17 	0x0	1.000
229614734.6	71	0.966 	1.015E15 	0x0	1.000
229640960.7	226	1.064 	1.579E17 	0x0	1.000
229807615.3	134	1.400 	5.617E16 	0x0	1.000
229823589.3	175	0.996 	2.751E17 	0x0	1.000
230295658.1	18	0.880 	4.547E16 	0x0	1.000
230422020.0	273	0.944 	2.850E17 	0x0	1.000
230770111.1	185	1.334 	1.352E17 	0x0	1.000
230824708.9	271	0.927 	6.867E16 	0x0	1.000
231033086.8	389	1.389 	1.477E17 	0x0	1.000
231177330.0	224	0.968 	1.891E17 	0x0	1.000
231217145.9	122	0.919 	1.091E17 	0x0	1.000
231238126.8	338	1.395 	1.002E17 	0x0	1.000
231289148.3	236	1.407 	5.868E16 	0x0	1.000
231532096.9	287	1.437 	1.404E17 	0x0	1.000
231729745.9	173	0.979 	1.280E17 	0x0	1.000
232246637.3	69	0.891 	9.806E16 	0x0	1.000
232373714.4	222	0.839 	4.123E16 	0x0	1.000
232602834.7	132	1.211 	1.002E17 	0x0	1.000
232703924.2	387	1.324 	4.388E16 	0x0	1.000
233103752.1	220	0.918 	2.571E17 	0x0	1.000
233133077.6	120	0.879 	2.171E17 	0x0	1.000
233228921.9	26	1.406 	9.764E16 	0x0	1.000
233340024.9	171	0.928 	3.317E17 	0x0	1.000
233380794.5	79	1.170 	1.469E17 	0x0	1.000
233446836.5	183	1.231 	2.015E16 	0x800	1.000
233547449.1	336	1.270 	1.310E17 	0x0	1.000
233785629.3	218	0.853 	2.680E17 	0x0	1.000
234034061.4	385	1.253 	1.657E17 	0x0	1.000
234173536.3	67	0.861 	2.248E17 	0x0	1.000
234281778.3	216	0.950 	1.378E17 	0x0	1.000
234608650.2	118	0.879 	2.728E17 	0x0	1.000
234706163.4	169	0.892 	2.689E17 	0x0	1.000
235022783.3	14	0.889 	1.426E16 	0x0	1.000
235238075.3	383	1.228 	1.800E17 	0x0	1.000
235530853.3	167	0.867 	2.900E17 	0x0	1.000
235738515.9	334	1.208 	1.327E17 	0x0	1.000
235862255.1	181	1.167 	1.534E17 	0x0	1.000
235921621.3	381	1.163 	1.170E17 	0x0	1.000
235983848.6	116	0.710 	1.736E17 	0x0	1.000
236013412.5	77	1.054 	1.983E17 	0x0	1.000
236064672.5	24	1.186 	1.499E17 	0x0	1.000
236126184.5	386	1.213 	2.640E15 	0x8000	1.000
236203908.9	232	1.236 	4.995E16 	0x0	1.000
236243486.4	165	0.846 	2.794E17 	0x0	1.000
236508369.4	163	0.801 	2.424E16 	0x0	1.000
237193346.0	114	0.828 	2.972E16 	0x0	1.000
237368583.7	332	1.151 	1.305E17 	0x0	1.000
237485647.2	63	0.813 	1.209E17 	0x0	1.000
237642765.0	394	1.072 	1.383E17 	0x8000	1.000
238295078.3	179	1.104 	2.099E17 	0x0	1.000
238420724.9	75	0.976 	1.754E17 	0x0	1.000
238485813.1	10	0.813 	8.254E16 	0x0	1.000
238606214.5	61	0.822 	1.869E17 	0x0	1.000
238676309.6	230	1.134 	1.373E17 	0x0	1.000
238719701.8	330	1.076 	3.640E16 	0x0	1.000
238874673.8	110	0.797 	2.329E16 	0x0	1.000
239137649.5	59	0.791 	3.978E17 	0x0	1.000
239223003.4	108	0.884 	2.221E17 	0x0	1.000
239784479.1	406	0.840 	3.139E16 	0x8000	1.000
239804029.5	279	1.097 	2.530E17 	0x0	1.000
240051984.8	126	0.995 	5.739E16 	0x0	1.000
240300178.5	57	0.757 	1.913E17 	0x0	1.000
240639686.6	177	1.057 	2.329E17 	0x0	1.000
240749359.1	411	0.762 	3.743E16 	0x8000	1.000
240864038.5	228	1.092 	1.682E17 	0x0	1.000
240912199.0	6	0.795 	2.033E16 	0x0	1.000
---	414	0.774 	2.964E17 	0xc000	1.000
241938829.4	2	0.746 	3.973E17 	0x0	1.000
241983175.3	416	0.699 	1.273E17 	0x8000	1.000
