199899673.5	199842691.4
199938774.1	199903011.3
199955940.2	199921608
200088739.4	200069189.1
200137138.4	200114250.2
200571298.6	200549840.9
200844526.3	200824737.5
201354980.5	201297283.2
201508760.5	201487779.6
201574325.6	201554060
202068805.7	202048540.1
202114343.6	202082395.6
202133894	202101945.9
202149152.8	202116251
202239275	202219486.2
202368021	202334880.8
202475786.2	202455997.5
202698707.6	202647209.2
202888488.8	202869892.1
203099012.4	203078270
203372955.3	203321218.5
203396081.9	203376531.6
203655481.3	203634977.3
203983306.9	203962802.9
203998088.8	203967809.7
204107523	204077959.1
204156398.8	204127550.1
204336404.8	204306364.1
204404115.7	204384803.8
204498529.4	204468250.3
204668521.9	204638004.3
204715967.2	204696655.3
204941511.2	204921960.8
205124139.8	205104351
205128431.3	205110073.1
205334186.6	205305337.9
205356359.5	205337762.8
205476999.3	205427408.2
205591678.6	205544471.7
205808162.7	205781936.6
205954790.1	205906629.6
206140756.6	206121444.7
206360340.1	206341743.5
206501245.5	206473112.1
206520795.8	206493854.5
206642866.1	206614732.7
206707716	206682920.5
206752300.3	206724166.9
206803798.7	206785440.4
206861734.4	206832885.7
206884861	206856489.2
207053661.3	207035064.7
207117080.7	207098960.9
207554340.4	207536220.6
207756280.9	207738161.1
207949638.4	207931518.6
208167076.1	208142280.6
208215475.1	208187103.3
208251953.1	208203554.2
208322525	208295822.1
208349227.9	208305835.7
208357334.1	208312034.6
208717584.6	208699226.4
208720684.1	208702802.7
208757400.5	208731651.3
209679603.6	209661722.2
209786653.5	209761142.7
210135221.5	210117578.5
210195064.5	210178136.8
210246801.4	210228920
210528850.6	210504770.3
210674524.3	210648775.1
210915803.9	210873127
210971593.9	210954189.3
211043834.7	211019277.6
211106300.4	211065292.4
211117506	211077213.3
211328983.3	211303234.1
211418628.7	211393117.9
211455583.6	211437940.6
211540222.2	211500167.8
211674213.4	211657285.7
211749553.7	211726188.7
212101221.1	212040662.8
212254762.6	212229490.3
212351560.6	212334394.5
212993145	212976694.1
213165521.6	213142633.4
213518142.7	213493347.2
213639736.2	213602066
213727951	213689088.8
213772058.5	213743925.1
213782310.5	213750839.2
214187860.5	214162349.7
214514255.5	214490175.2
214564800.3	214541435.2
214581966.4	214558601.4
214761018.8	214726924.9
214895248.4	214835643.8
215024471.3	215001583.1
215073823.9	215052366.3
215445280.1	215409040.5
215595006.9	215572595.6
215685606	215661525.7
215768337.2	215733528.1
215842008.6	215821743
216105222.7	216050148
216203451.2	216168642
216262102.1	216226577.8
216482162.5	216458797.5
216490984	216468572.6
216957807.5	216934680.9
217298030.9	217264175.4
217562913.9	217531919.5
217689037.3	217667818.1
217796802.5	217743396.8
217867851.3	217816829.7
217926979.1	217905044.6
218127965.9	218105793
218183755.9	218162059.8
218187332.2	218167781.8
218367576.6	218334913.3
218555927.3	218523740.8
218627929.7	218606948.9
218697547.9	218664169.3
218720912.9	218687295.9
218725442.9	218693018
218999147.4	218970537.2
219011783.6	218990802.8
219396591.2	219365596.8
219473123.6	219451189
220318079	220289230.3
220334768.3	220303535.5
220380783.1	220360994.3
220416069	220386028.3
220439910.9	220418453.2
220673561.1	220625162.1
220688581.5	220637321.5
220788002	220757246
220827817.9	220781087.9
220837116.2	220805645
221036672.6	221015930.2
221134185.8	221113205
221157550.8	221137523.7
221264362.3	221233606.3
221349954.6	221329450.6
221599578.9	221573114.4
221884489.1	221854686.7
222112894.1	222084999.1
222291469.6	222271919.3
222315549.9	222295045.9
222584486	222565412.5
222722053.5	222692012.8
222929716.1	222902298
223116159.4	223087787.6
223153114.3	223104000.1
223294019.7	223265647.9
223399162.3	223379373.6
223507404.3	223478078.8
223556995.4	223529577.3
223638773	223592519.8
223689317.7	223644733.4
223763227.5	223744154
223801374.4	223757982.3
223889589.3	223870754.2
224218130.1	224192619.3
224297523.5	224278211.6
224753379.8	224725484.8
225319385.5	225300788.9
225364446.6	225337266.9
225377559.7	225351572
225555896.8	225528001.8
225740194.3	225721597.7
226014614.1	225971221.9
226417779.9	226399421.7
226470232	226429462.4
226531028.7	226491928.1
226847648.6	226822137.8
227038860.3	227020978.9
227306366	227281332
227450847.6	227426290.5
227488517.8	227465629.6
227523088.5	227505683.9
227777242.7	227759122.8
228046655.7	228010177.6
228340625.8	228317737.6
228723526	228683948.5
228909730.9	228871583.9
228984117.5	228947162.6
229079723.4	229040622.7
229363203	229339599.6
229571104	229546785.4
229637384.4	229614734.6
229666471.5	229640960.7
229841947.6	229807615.3
229848623.3	229823589.3
230317115.8	230295658.1
230445623.4	230422020
230803966.5	230770111.1
230847358.7	230824708.9
231068372.7	231033086.8
231201887.1	231177330
231240510.9	231217145.9
231273889.5	231238126.8
231325388	231289148.3
231568098.1	231532096.9
231754064.6	231729745.9
232269048.7	232246637.3
232397556.3	232373714.4
232633829.1	232602834.7
232737064.4	232703924.2
233126878.7	233103752.1
233155012.1	233133077.6
233264207.8	233228921.9
233363390	233340024.9
233411312.1	233380794.5
233478546.1	233446836.5
233580350.9	233547449.1
233806848.5	233785629.3
234066486.4	234034061.4
234194994	234173536.3
234302520.8	234281778.3
234630584.7	234608650.2
234728813.2	234706163.4
235043764.1	235022783.3
235270023.3	235238075.3
235552549.4	235530853.3
235769510.3	235738515.9
235892534.3	235862255.1
235951900.5	235921621.3
236005306.2	235983848.6
236040592.2	236013412.5
236094713.2	236064672.5
236157894.1	236126184.5
236235380.2	236203908.9
236264944.1	236243486.4
236529111.9	236508369.4
237214565.3	237193346
237398386	237368583.7
237506151.2	237485647.2
237671136.9	237642765
238323450.1	238295078.3
238445758.8	238420724.9
238505363.5	238485813.1
238626003.3	238606214.5
238706111.9	238676309.6
238747835.2	238719701.8
238894462.6	238874673.8
239157199.9	239137649.5
239242553.7	239223003.4
239805221.6	239784479.1
239833354.9	239804029.5
240078210.8	240051984.8
240319252	240300178.5
240667343.1	240639686.6
240768194.2	240749359.1
240892410.3	240864038.5
240932226.2	240912199
241957902.9	241938829.4
242001533.5	241983175.3
