# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_81-054
# Object: omc1_c
# Date: 2016-12-03T08:02:22.570 (MJD: 57725.33578418981)
# Project: 88_0005_81
# Exposure: 38.63184 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 131d47m40.32s 39d58m09.99s
# CRUSH version: 2.34-2 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R1[22,21]	0.060 	1.707E-3 	gn	1.220	1.000	1.000	2037	1	22	21
R1[22,22]	0.133 	2.126E-3 	gn	1.380	1.000	1.000	2038	1	22	22
R1[22,23]	0.694 	7.386E-4 	-	1.203	1.000	1.000	2039	1	22	23
R1[22,24]	-0.002 	1.025E-3 	gn	-7.033	1.000	1.000	2040	1	22	24
R1[22,25]	0.887 	6.998E-4 	-	1.083	1.000	1.000	2041	1	22	25
R1[22,26]	0.932 	6.080E-4 	-	1.071	1.000	1.000	2042	1	22	26
R1[22,27]	0.834 	3.278E-6 	n	1.111	1.000	1.000	2043	1	22	27
R1[22,28]	0.925 	4.631E-4 	-	1.009	1.000	1.000	2044	1	22	28
R1[22,29]	0.880 	6.522E-4 	-	1.032	1.000	1.000	2045	1	22	29
R1[22,30]	0.374 	1.479E-3 	-	1.163	1.000	1.000	2046	1	22	30
R1[22,31]	0.009 	1.987E-3 	gn	2.404	1.000	1.000	2047	1	22	31
R1[23,1]	0.000 	8.536E-4 	gn	-101.177	1.000	1.000	2049	1	23	1
R1[23,2]	0.927 	3.864E-4 	-	1.144	1.000	1.000	2050	1	23	2
R1[23,3]	1.109 	3.987E-4 	-	1.083	1.000	1.000	2051	1	23	3
R1[23,4]	1.109 	4.655E-4 	-	1.044	1.000	1.000	2052	1	23	4
R1[23,5]	1.159 	4.942E-4 	-	1.044	1.000	1.000	2053	1	23	5
R1[23,6]	1.235 	3.825E-4 	-	1.023	1.000	1.000	2054	1	23	6
R1[23,7]	1.280 	4.276E-4 	-	0.957	1.000	1.000	2055	1	23	7
R1[23,8]	0.001 	1.247E-3 	gn	-39.900	1.000	1.000	2056	1	23	8
R1[23,9]	1.306 	3.652E-4 	-	0.948	1.000	1.000	2057	1	23	9
R1[23,10]	1.291 	2.367E-4 	-	0.952	1.000	1.000	2058	1	23	10
R1[23,11]	1.360 	3.737E-4 	-	0.975	1.000	1.000	2059	1	23	11
R1[23,12]	1.238 	4.333E-4 	-	0.975	1.000	1.000	2060	1	23	12
R1[23,13]	0.084 	1.738E-3 	gn	2.050	1.000	1.000	2061	1	23	13
R1[23,16]	0.000 	2.686E-3 	gn	-39.983	1.000	1.000	2064	1	23	16
R1[23,17]	0.119 	4.241E-3 	g	1.270	1.000	1.000	2065	1	23	17
R1[23,18]	-0.000 	3.152E-3 	gn	5.082	1.000	1.000	2066	1	23	18
R1[23,19]	-0.001 	3.380E-3 	gn	3.259	1.000	1.000	2067	1	23	19
R1[23,20]	0.006 	1.816E-3 	gn	1.905	1.000	1.000	2068	1	23	20
R1[23,21]	0.002 	1.649E-3 	gn	12.239	1.000	1.000	2069	1	23	21
R1[23,22]	0.029 	1.843E-3 	gn	1.542	1.000	1.000	2070	1	23	22
R1[23,23]	0.058 	1.693E-3 	gn	1.404	1.000	1.000	2071	1	23	23
R1[23,24]	0.023 	1.151E-3 	gn	2.159	1.000	1.000	2072	1	23	24
R1[23,25]	-0.000 	1.260E-3 	gn	-369.533	1.000	1.000	2073	1	23	25
R1[23,26]	0.928 	5.524E-4 	-	1.064	1.000	1.000	2074	1	23	26
R1[23,27]	0.013 	3.538E-6 	gn	11.413	1.000	1.000	2075	1	23	27
R1[23,28]	1.080 	4.692E-4 	-	0.982	1.000	1.000	2076	1	23	28
R1[23,29]	0.886 	6.493E-4 	-	1.021	1.000	1.000	2077	1	23	29
R1[23,30]	0.915 	1.285E-4 	-	0.997	1.000	1.000	2078	1	23	30
R1[23,31]	0.018 	1.881E-3 	gn	1.966	1.000	1.000	2079	1	23	31
R1[24,1]	0.000 	7.755E-4 	gn	-77.554	1.000	1.000	2081	1	24	1
R1[24,2]	0.926 	3.927E-4 	-	1.122	1.000	1.000	2082	1	24	2
R1[24,3]	1.123 	3.305E-4 	-	1.106	1.000	1.000	2083	1	24	3
R1[24,4]	1.047 	4.167E-4 	-	1.089	1.000	1.000	2084	1	24	4
R1[24,5]	1.296 	4.548E-4 	-	1.023	1.000	1.000	2085	1	24	5
R1[24,6]	1.189 	4.821E-4 	-	1.008	1.000	1.000	2086	1	24	6
R1[24,7]	1.226 	4.342E-4 	-	0.952	1.000	1.000	2087	1	24	7
R1[24,8]	0.001 	1.259E-3 	gn	-36.086	1.000	1.000	2088	1	24	8
R1[24,9]	1.287 	4.590E-4 	-	0.942	1.000	1.000	2089	1	24	9
R1[24,10]	1.378 	2.948E-4 	-	0.951	1.000	1.000	2090	1	24	10
R1[24,11]	1.371 	3.502E-4 	-	0.953	1.000	1.000	2091	1	24	11
R1[24,12]	1.414 	3.046E-4 	-	0.952	1.000	1.000	2092	1	24	12
R1[24,13]	1.249 	2.053E-4 	-	0.910	1.000	1.000	2093	1	24	13
R1[24,16]	0.000 	2.955E-3 	gn	-27.225	1.000	1.000	2096	1	24	16
R1[24,17]	0.040 	9.065E-4 	gn	0.283	1.000	1.000	2097	1	24	17
R1[24,23]	-0.001 	1.293E-3 	gn	-6.492	1.000	1.000	2103	1	24	23
R1[25,1]	0.000 	7.488E-4 	gn	-534.828	1.000	1.000	2113	1	25	1
R1[25,2]	0.913 	3.807E-4 	-	1.135	1.000	1.000	2114	1	25	2
R1[25,3]	1.014 	5.333E-4 	-	1.101	1.000	1.000	2115	1	25	3
R1[25,4]	1.082 	5.053E-4 	-	1.107	1.000	1.000	2116	1	25	4
R1[25,5]	1.173 	2.769E-4 	-	1.037	1.000	1.000	2117	1	25	5
R1[25,6]	1.237 	4.288E-4 	-	1.006	1.000	1.000	2118	1	25	6
R1[25,7]	1.271 	3.952E-4 	-	0.957	1.000	1.000	2119	1	25	7
R1[25,8]	0.001 	1.247E-3 	gn	-35.727	1.000	1.000	2120	1	25	8
R1[25,9]	1.259 	3.672E-4 	-	0.937	1.000	1.000	2121	1	25	9
R1[25,10]	1.267 	3.679E-4 	-	0.974	1.000	1.000	2122	1	25	10
R1[25,11]	1.220 	4.444E-4 	-	0.984	1.000	1.000	2123	1	25	11
R1[25,12]	0.003 	2.686E-3 	gn	-4.682	1.000	1.000	2124	1	25	12
R1[25,13]	1.330 	1.646E-4 	-	0.837	1.000	1.000	2125	1	25	13
R1[25,16]	0.000 	3.139E-3 	gn	-26.092	1.000	1.000	2128	1	25	16
R1[25,17]	0.041 	4.622E-3 	gn	1.072	1.000	1.000	2129	1	25	17
R1[25,18]	-0.000 	3.098E-3 	gn	36.933	1.000	1.000	2130	1	25	18
R1[25,19]	0.011 	3.334E-3 	gn	1.363	1.000	1.000	2131	1	25	19
R1[25,20]	0.001 	1.882E-3 	gn	9.444	1.000	1.000	2132	1	25	20
R1[25,21]	0.005 	1.772E-3 	gn	1.790	1.000	1.000	2133	1	25	21
R1[25,22]	0.697 	8.854E-4 	-	1.197	1.000	1.000	2134	1	25	22
R1[25,23]	0.000 	1.503E-3 	gn	18.974	1.000	1.000	2135	1	25	23
R1[25,24]	0.013 	1.193E-3 	gn	2.623	1.000	1.000	2136	1	25	24
R1[25,25]	0.033 	1.452E-3 	gn	1.832	1.000	1.000	2137	1	25	25
R1[25,26]	0.944 	1.215E-4 	-	1.083	1.000	1.000	2138	1	25	26
R1[25,27]	1.163 	6.303E-6 	n	1.038	1.000	1.000	2139	1	25	27
R1[25,28]	0.000 	1.808E-3 	gn	70.317	1.000	1.000	2140	1	25	28
R1[25,29]	0.970 	1.360E-4 	-	1.029	1.000	1.000	2141	1	25	29
R1[25,30]	0.815 	1.763E-4 	-	1.103	1.000	1.000	2142	1	25	30
R1[25,31]	0.014 	1.836E-3 	gn	2.086	1.000	1.000	2143	1	25	31
R1[26,1]	-0.000 	7.895E-4 	gn	176.978	1.000	1.000	2145	1	26	1
R1[26,2]	0.895 	4.786E-4 	-	1.137	1.000	1.000	2146	1	26	2
R1[26,3]	1.084 	3.754E-4 	-	1.142	1.000	1.000	2147	1	26	3
R1[26,4]	1.017 	3.274E-4 	-	1.052	1.000	1.000	2148	1	26	4
R1[26,5]	1.260 	3.244E-4 	-	1.009	1.000	1.000	2149	1	26	5
R1[26,6]	1.441 	2.654E-4 	-	0.981	1.000	1.000	2150	1	26	6
R1[26,7]	1.316 	4.301E-4 	-	0.987	1.000	1.000	2151	1	26	7
R1[26,8]	0.001 	1.245E-3 	gn	-35.533	1.000	1.000	2152	1	26	8
R1[26,9]	1.292 	2.835E-4 	-	0.963	1.000	1.000	2153	1	26	9
R1[26,10]	1.452 	3.421E-4 	-	0.966	1.000	1.000	2154	1	26	10
R1[26,11]	1.334 	3.749E-4 	-	0.976	1.000	1.000	2155	1	26	11
R1[26,12]	1.259 	3.021E-4 	-	0.952	1.000	1.000	2156	1	26	12
R1[26,13]	0.089 	2.752E-3 	gn	1.397	1.000	1.000	2157	1	26	13
R1[26,16]	0.000 	3.074E-3 	gn	-17.054	1.000	1.000	2160	1	26	16
R1[26,17]	-0.043 	3.583E-3 	gn	1.317	1.000	1.000	2161	1	26	17
R1[26,18]	-0.000 	3.168E-3 	gn	10.172	1.000	1.000	2162	1	26	18
R1[26,19]	0.040 	3.808E-3 	gn	1.386	1.000	1.000	2163	1	26	19
R1[26,20]	0.007 	1.794E-3 	gn	2.406	1.000	1.000	2164	1	26	20
R1[26,21]	0.030 	1.871E-3 	gn	1.765	1.000	1.000	2165	1	26	21
R1[26,22]	0.001 	1.802E-3 	gn	5.304	1.000	1.000	2166	1	26	22
R1[26,23]	0.110 	1.908E-3 	gn	1.325	1.000	1.000	2167	1	26	23
R1[26,24]	0.011 	1.113E-3 	gn	2.604	1.000	1.000	2168	1	26	24
R1[26,25]	0.011 	1.281E-3 	gn	2.474	1.000	1.000	2169	1	26	25
R1[26,26]	0.045 	5.989E-4 	gn	1.664	1.000	1.000	2170	1	26	26
R1[26,27]	-0.000 	1.143E-3 	gn	-25.360	1.000	1.000	2171	1	26	27
R1[26,28]	0.974 	1.177E-4 	-	1.054	1.000	1.000	2172	1	26	28
R1[26,29]	0.885 	1.826E-5 	n	1.102	1.000	1.000	2173	1	26	29
R1[26,30]	0.459 	8.029E-5 	n	1.179	1.000	1.000	2174	1	26	30
R1[26,31]	0.012 	1.818E-3 	gn	2.247	1.000	1.000	2175	1	26	31
R1[27,1]	-0.001 	8.669E-4 	gn	60.386	1.000	1.000	2177	1	27	1
R1[27,2]	0.863 	5.051E-4 	-	1.156	1.000	1.000	2178	1	27	2
R1[27,3]	0.894 	3.822E-4 	-	1.102	1.000	1.000	2179	1	27	3
R1[27,4]	1.056 	4.145E-4 	-	1.088	1.000	1.000	2180	1	27	4
R1[27,5]	1.213 	3.697E-4 	-	1.025	1.000	1.000	2181	1	27	5
R1[27,6]	1.317 	3.078E-4 	-	0.950	1.000	1.000	2182	1	27	6
R1[27,7]	1.332 	2.667E-4 	-	0.982	1.000	1.000	2183	1	27	7
R1[27,8]	0.000 	1.219E-3 	gn	-53.407	1.000	1.000	2184	1	27	8
R1[27,9]	1.357 	1.244E-4 	-	0.962	1.000	1.000	2185	1	27	9
R1[27,10]	1.362 	2.403E-4 	-	0.949	1.000	1.000	2186	1	27	10
R1[27,11]	1.312 	3.987E-4 	-	0.945	1.000	1.000	2187	1	27	11
R1[27,12]	1.303 	2.877E-4 	-	0.911	1.000	1.000	2188	1	27	12
R1[27,13]	1.273 	3.953E-4 	-	0.923	1.000	1.000	2189	1	27	13
R1[27,16]	0.000 	3.283E-3 	gn	-20.055	1.000	1.000	2192	1	27	16
R1[27,17]	-0.041 	3.423E-3 	gn	1.301	1.000	1.000	2193	1	27	17
R1[27,18]	-0.000 	3.271E-3 	gn	-15.143	1.000	1.000	2194	1	27	18
R1[27,19]	0.074 	3.557E-3 	gn	1.344	1.000	1.000	2195	1	27	19
R1[27,20]	0.083 	1.928E-3 	gn	1.269	1.000	1.000	2196	1	27	20
R1[27,21]	0.226 	2.134E-3 	g	1.243	1.000	1.000	2197	1	27	21
R1[27,22]	0.042 	1.910E-3 	gn	1.527	1.000	1.000	2198	1	27	22
R1[27,23]	0.002 	1.747E-3 	gn	2.763	1.000	1.000	2199	1	27	23
R1[27,24]	0.004 	1.265E-3 	gn	4.874	1.000	1.000	2200	1	27	24
R1[27,25]	-0.000 	1.211E-3 	gn	-18.802	1.000	1.000	2201	1	27	25
R1[27,26]	0.013 	1.377E-3 	gn	1.863	1.000	1.000	2202	1	27	26
R1[27,27]	-0.000 	1.087E-3 	gn	-34.102	1.000	1.000	2203	1	27	27
R1[27,28]	0.753 	1.149E-4 	-	1.146	1.000	1.000	2204	1	27	28
R1[27,29]	0.934 	5.064E-6 	n	1.090	1.000	1.000	2205	1	27	29
R1[27,30]	0.464 	2.596E-5 	n	1.145	1.000	1.000	2206	1	27	30
R1[27,31]	0.010 	1.764E-3 	gn	2.225	1.000	1.000	2207	1	27	31
R1[28,1]	-0.001 	9.050E-4 	gn	58.460	1.000	1.000	2209	1	28	1
R1[28,2]	0.972 	3.688E-4 	-	1.173	1.000	1.000	2210	1	28	2
R1[28,3]	1.005 	5.493E-4 	-	1.102	1.000	1.000	2211	1	28	3
R1[28,4]	1.063 	3.670E-4 	-	1.062	1.000	1.000	2212	1	28	4
R1[28,5]	1.056 	2.934E-4 	-	0.979	1.000	1.000	2213	1	28	5
R1[28,6]	1.233 	3.135E-4 	-	0.969	1.000	1.000	2214	1	28	6
R1[28,7]	1.413 	2.355E-4 	-	0.954	1.000	1.000	2215	1	28	7
R1[28,8]	0.000 	1.207E-3 	gn	-430.691	1.000	1.000	2216	1	28	8
R1[28,9]	1.249 	3.406E-4 	-	0.986	1.000	1.000	2217	1	28	9
R1[28,10]	0.004 	1.495E-3 	gn	-6.181	1.000	1.000	2218	1	28	10
R1[28,11]	1.238 	3.731E-4 	-	0.918	1.000	1.000	2219	1	28	11
R1[28,12]	1.768 	2.496E-4 	-	0.781	1.000	1.000	2220	1	28	12
R1[28,13]	1.336 	3.873E-4 	-	0.925	1.000	1.000	2221	1	28	13
R1[28,16]	0.000 	3.291E-3 	gn	-9.318	1.000	1.000	2224	1	28	16
R1[28,17]	0.143 	3.246E-3 	g	0.887	1.000	1.000	2225	1	28	17
R1[28,18]	0.000 	3.337E-3 	gn	245.663	1.000	1.000	2226	1	28	18
R1[28,19]	0.346 	3.424E-3 	-	1.198	1.000	1.000	2227	1	28	19
R1[28,23]	-0.000 	1.465E-3 	gn	-20.828	1.000	1.000	2231	1	28	23
R1[29,1]	-0.001 	8.937E-4 	gn	42.711	1.000	1.000	2241	1	29	1
R1[29,2]	0.934 	5.005E-4 	-	1.173	1.000	1.000	2242	1	29	2
R1[29,3]	1.009 	4.621E-4 	-	1.119	1.000	1.000	2243	1	29	3
R1[29,4]	1.129 	3.807E-4 	-	1.056	1.000	1.000	2244	1	29	4
R1[29,5]	1.177 	4.043E-4 	-	1.001	1.000	1.000	2245	1	29	5
R1[29,6]	1.327 	2.425E-4 	-	1.000	1.000	1.000	2246	1	29	6
R1[29,7]	1.344 	1.679E-4 	-	0.985	1.000	1.000	2247	1	29	7
R1[29,8]	-0.000 	1.300E-3 	gn	402.704	1.000	1.000	2248	1	29	8
R1[29,9]	1.224 	2.993E-4 	-	0.952	1.000	1.000	2249	1	29	9
R1[29,10]	0.000 	1.192E-3 	gn	-197.747	1.000	1.000	2250	1	29	10
R1[29,11]	1.307 	2.209E-4 	-	0.942	1.000	1.000	2251	1	29	11
R1[29,12]	1.329 	2.221E-4 	-	0.930	1.000	1.000	2252	1	29	12
R1[29,13]	0.462 	2.985E-4 	-	1.194	1.000	1.000	2253	1	29	13
R1[29,16]	0.000 	3.462E-3 	gn	-7.019	1.000	1.000	2256	1	29	16
R1[29,17]	0.343 	3.675E-3 	-	0.964	1.000	1.000	2257	1	29	17
R1[29,18]	0.000 	3.335E-3 	gn	4.126	1.000	1.000	2258	1	29	18
R1[29,19]	1.008 	4.950E-4 	-	1.048	1.000	1.000	2259	1	29	19
R1[29,20]	0.945 	5.597E-4 	-	1.072	1.000	1.000	2260	1	29	20
R1[29,21]	1.031 	4.907E-4 	-	1.047	1.000	1.000	2261	1	29	21
R1[29,22]	1.245 	4.131E-4 	-	0.932	1.000	1.000	2262	1	29	22
R1[29,23]	0.073 	1.879E-3 	gn	1.400	1.000	1.000	2263	1	29	23
R1[29,24]	0.045 	1.243E-3 	gn	1.553	1.000	1.000	2264	1	29	24
R1[29,25]	0.047 	1.525E-3 	gn	1.512	1.000	1.000	2265	1	29	25
R1[29,26]	0.017 	1.330E-3 	gn	2.244	1.000	1.000	2266	1	29	26
R1[29,27]	0.037 	1.978E-5 	gn	-0.318	1.000	1.000	2267	1	29	27
R1[29,28]	0.923 	3.189E-4 	-	1.054	1.000	1.000	2268	1	29	28
R1[29,29]	0.925 	1.201E-4 	-	1.040	1.000	1.000	2269	1	29	29
R1[29,30]	0.848 	5.025E-5 	n	1.080	1.000	1.000	2270	1	29	30
R1[29,31]	0.022 	2.216E-3 	gn	1.613	1.000	1.000	2271	1	29	31
R1[30,1]	-0.001 	8.827E-4 	gn	42.045	1.000	1.000	2273	1	30	1
R1[30,2]	0.973 	3.669E-4 	-	1.245	1.000	1.000	2274	1	30	2
R1[30,3]	0.978 	3.638E-4 	-	1.116	1.000	1.000	2275	1	30	3
R1[30,4]	1.128 	3.730E-4 	-	1.054	1.000	1.000	2276	1	30	4
R1[30,5]	1.418 	2.571E-4 	-	1.040	1.000	1.000	2277	1	30	5
R1[30,6]	1.906 	6.521E-5 	-	0.889	1.000	1.000	2278	1	30	6
R1[30,7]	1.522 	1.512E-4 	-	0.975	1.000	1.000	2279	1	30	7
R1[30,8]	-0.000 	1.318E-3 	gn	72.233	1.000	1.000	2280	1	30	8
R1[30,9]	1.281 	2.397E-4 	-	1.003	1.000	1.000	2281	1	30	9
R1[30,10]	1.308 	9.373E-5 	-	0.959	1.000	1.000	2282	1	30	10
R1[30,11]	1.364 	2.562E-4 	-	0.964	1.000	1.000	2283	1	30	11
R1[30,12]	1.352 	1.948E-4 	-	0.945	1.000	1.000	2284	1	30	12
R1[30,13]	0.857 	3.894E-4 	-	1.089	1.000	1.000	2285	1	30	13
R1[30,16]	0.000 	2.827E-3 	gn	-5.716	1.000	1.000	2288	1	30	16
R1[30,17]	-0.217 	3.260E-4 	gn	0.503	1.000	1.000	2289	1	30	17
R1[30,18]	0.000 	3.267E-3 	gn	-10.949	1.000	1.000	2290	1	30	18
R1[30,19]	1.024 	4.339E-4 	-	1.075	1.000	1.000	2291	1	30	19
R1[30,20]	0.992 	5.714E-4 	-	1.091	1.000	1.000	2292	1	30	20
R1[30,21]	1.219 	3.411E-4 	-	0.992	1.000	1.000	2293	1	30	21
R1[30,22]	1.165 	3.612E-4 	-	1.007	1.000	1.000	2294	1	30	22
R1[30,23]	1.011 	3.886E-4 	-	1.032	1.000	1.000	2295	1	30	23
R1[30,24]	0.740 	6.692E-4 	-	1.157	1.000	1.000	2296	1	30	24
R1[30,25]	0.186 	1.784E-3 	g	1.266	1.000	1.000	2297	1	30	25
R1[30,26]	0.372 	3.770E-4 	n	1.257	1.000	1.000	2298	1	30	26
R1[30,27]	0.000 	1.059E-3 	gn	716.878	1.000	1.000	2299	1	30	27
R1[30,28]	1.055 	2.939E-4 	-	1.034	1.000	1.000	2300	1	30	28
R1[30,29]	0.938 	3.914E-4 	-	1.087	1.000	1.000	2301	1	30	29
R1[30,30]	0.037 	2.117E-3 	gn	1.583	1.000	1.000	2302	1	30	30
R1[30,31]	0.014 	2.036E-3 	gn	1.888	1.000	1.000	2303	1	30	31
R1[31,1]	-0.001 	8.352E-4 	gn	36.569	1.000	1.000	2305	1	31	1
R1[31,2]	1.044 	4.394E-4 	-	1.212	1.000	1.000	2306	1	31	2
R1[31,3]	1.120 	3.740E-4 	-	1.159	1.000	1.000	2307	1	31	3
R1[31,4]	1.179 	2.869E-4 	-	1.117	1.000	1.000	2308	1	31	4
R1[31,5]	0.000 	1.519E-3 	gn	-1219.435	1.000	1.000	2309	1	31	5
R1[31,6]	1.419 	2.708E-4 	-	1.024	1.000	1.000	2310	1	31	6
R1[31,7]	1.390 	2.200E-4 	-	0.998	1.000	1.000	2311	1	31	7
R1[31,8]	-0.001 	1.258E-3 	gn	41.043	1.000	1.000	2312	1	31	8
R1[31,9]	1.380 	1.971E-4 	-	0.991	1.000	1.000	2313	1	31	9
R1[31,10]	1.363 	2.327E-4 	-	0.994	1.000	1.000	2314	1	31	10
R1[31,11]	1.167 	2.238E-4 	-	1.015	1.000	1.000	2315	1	31	11
R1[31,12]	1.261 	2.755E-4 	-	0.975	1.000	1.000	2316	1	31	12
R1[31,13]	0.462 	1.796E-3 	-	1.174	1.000	1.000	2317	1	31	13
R1[31,16]	-0.000 	3.172E-3 	gn	23.834	1.000	1.000	2320	1	31	16
R1[31,17]	0.116 	5.074E-4 	gn	1.269	1.000	1.000	2321	1	31	17
R1[31,18]	0.000 	3.242E-3 	gn	-40.150	1.000	1.000	2322	1	31	18
R1[31,19]	1.006 	5.422E-4 	-	1.055	1.000	1.000	2323	1	31	19
R1[31,20]	1.247 	3.754E-4 	-	1.001	1.000	1.000	2324	1	31	20
R1[31,21]	1.360 	2.803E-4 	-	0.991	1.000	1.000	2325	1	31	21
R1[31,22]	1.304 	3.262E-4 	-	0.978	1.000	1.000	2326	1	31	22
R1[31,23]	1.129 	1.786E-4 	-	1.065	1.000	1.000	2327	1	31	23
R1[31,24]	1.097 	3.306E-4 	-	1.036	1.000	1.000	2328	1	31	24
R1[31,25]	1.143 	1.465E-4 	-	1.039	1.000	1.000	2329	1	31	25
R1[31,26]	1.277 	2.779E-5 	n	1.034	1.000	1.000	2330	1	31	26
R1[31,27]	1.053 	3.490E-6 	n	1.000	1.000	1.000	2331	1	31	27
R1[31,28]	1.000 	3.688E-4 	-	1.073	1.000	1.000	2332	1	31	28
R1[31,29]	0.038 	1.965E-3 	gn	1.760	1.000	1.000	2333	1	31	29
R1[31,30]	0.011 	2.171E-3 	gn	1.649	1.000	1.000	2334	1	31	30
R1[31,31]	0.028 	2.246E-3 	gn	1.536	1.000	1.000	2335	1	31	31
R1[32,1]	-0.001 	8.396E-4 	gn	32.742	1.000	1.000	2337	1	32	1
R1[32,2]	0.963 	4.563E-4 	-	1.200	1.000	1.000	2338	1	32	2
R1[32,3]	0.996 	2.528E-4 	-	1.190	1.000	1.000	2339	1	32	3
R1[32,4]	0.001 	1.484E-3 	gn	-23.093	1.000	1.000	2340	1	32	4
R1[32,5]	-0.011 	1.301E-3 	gn	4.256	1.000	1.000	2341	1	32	5
R1[32,6]	1.035 	4.900E-4 	-	1.142	1.000	1.000	2342	1	32	6
R1[32,7]	1.012 	3.658E-4 	-	1.032	1.000	1.000	2343	1	32	7
R1[32,8]	-0.001 	1.412E-3 	gn	46.112	1.000	1.000	2344	1	32	8
R1[32,9]	1.701 	1.688E-4 	-	0.874	1.000	1.000	2345	1	32	9
R1[32,10]	1.204 	1.163E-4 	-	1.095	1.000	1.000	2346	1	32	10
R1[32,11]	1.238 	3.347E-4 	-	1.022	1.000	1.000	2347	1	32	11
R1[32,12]	1.234 	2.931E-4 	-	1.004	1.000	1.000	2348	1	32	12
R1[32,13]	0.961 	3.678E-4 	-	1.158	1.000	1.000	2349	1	32	13
R1[32,16]	-0.000 	3.238E-3 	gn	15.730	1.000	1.000	2352	1	32	16
R1[32,17]	-0.295 	1.396E-3 	g	1.072	1.000	1.000	2353	1	32	17
R1[32,18]	-0.000 	3.293E-3 	gn	25.856	1.000	1.000	2354	1	32	18
R1[32,19]	0.984 	5.389E-4 	-	1.055	1.000	1.000	2355	1	32	19
R1[32,20]	1.298 	1.189E-4 	-	0.995	1.000	1.000	2356	1	32	20
R1[32,21]	1.305 	2.210E-4 	-	1.004	1.000	1.000	2357	1	32	21
R1[32,22]	1.415 	3.733E-5 	-	0.989	1.000	1.000	2358	1	32	22
R1[32,23]	1.140 	4.693E-4 	-	1.031	1.000	1.000	2359	1	32	23
R1[32,24]	0.966 	3.534E-4 	-	1.115	1.000	1.000	2360	1	32	24
R1[32,25]	1.084 	1.534E-4 	-	1.061	1.000	1.000	2361	1	32	25
R1[32,26]	1.275 	1.447E-5 	n	1.051	1.000	1.000	2362	1	32	26
R1[32,27]	1.165 	1.343E-7 	n	1.622	1.000	1.000	2363	1	32	27
R1[32,28]	1.011 	3.851E-4 	-	1.032	1.000	1.000	2364	1	32	28
R1[32,29]	0.446 	1.356E-3 	-	1.182	1.000	1.000	2365	1	32	29
R1[32,30]	0.074 	2.773E-3 	gn	1.289	1.000	1.000	2366	1	32	30
R1[32,31]	0.081 	2.630E-3 	gn	1.270	1.000	1.000	2367	1	32	31
R1[33,1]	-0.001 	8.352E-4 	gn	32.020	1.000	1.000	2369	1	33	1
R1[33,2]	0.970 	3.612E-4 	-	1.179	1.000	1.000	2370	1	33	2
R1[33,3]	0.998 	3.241E-4 	-	1.184	1.000	1.000	2371	1	33	3
R1[33,4]	0.995 	4.456E-4 	-	1.199	1.000	1.000	2372	1	33	4
R1[33,5]	0.987 	4.430E-4 	-	1.207	1.000	1.000	2373	1	33	5
R1[33,6]	0.971 	3.980E-4 	-	1.194	1.000	1.000	2374	1	33	6
R1[33,7]	0.961 	4.117E-4 	-	1.103	1.000	1.000	2375	1	33	7
R1[33,8]	-0.001 	1.415E-3 	gn	49.563	1.000	1.000	2376	1	33	8
R1[33,9]	1.082 	4.503E-4 	-	1.062	1.000	1.000	2377	1	33	9
R1[33,10]	1.179 	3.668E-4 	-	1.075	1.000	1.000	2378	1	33	10
R1[33,11]	1.065 	2.566E-4 	-	1.060	1.000	1.000	2379	1	33	11
R1[33,12]	1.159 	2.898E-4 	-	1.043	1.000	1.000	2380	1	33	12
R1[33,13]	0.963 	4.890E-4 	-	1.182	1.000	1.000	2381	1	33	13
R1[33,16]	-0.000 	3.094E-3 	gn	10.597	1.000	1.000	2384	1	33	16
R1[33,17]	-0.368 	1.168E-3 	g	1.001	1.000	1.000	2385	1	33	17
R1[33,18]	-0.000 	3.313E-3 	gn	19.262	1.000	1.000	2386	1	33	18
R1[33,19]	0.418 	2.505E-3 	-	1.152	1.000	1.000	2387	1	33	19
R1[33,20]	1.055 	4.214E-4 	-	1.050	1.000	1.000	2388	1	33	20
R1[33,21]	1.342 	2.549E-4 	-	0.984	1.000	1.000	2389	1	33	21
R1[33,22]	1.244 	7.420E-5 	-	1.011	1.000	1.000	2390	1	33	22
R1[33,23]	1.127 	3.444E-4 	-	1.063	1.000	1.000	2391	1	33	23
R1[33,24]	1.045 	3.256E-4 	-	1.071	1.000	1.000	2392	1	33	24
