# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_79-040
# Object: omc1_c
# Date: 2016-12-03T07:18:36.810 (MJD: 57725.305393449074)
# Project: 88_0005_79
# Exposure: 211.23036 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 127d52m33.28s 33d33m07.52s
# CRUSH version: 2.34-1
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R1[23,23]	0.675 	3.332E-4 	-	3.205	1.000	1.000	2071	1	23	23
R1[23,24]	0.160 	1.348E-3 	g	3.520	1.000	1.000	2072	1	23	24
R1[23,25]	0.002 	2.673E-3 	gn	-7.597	1.000	1.000	2073	1	23	25
R1[23,26]	1.006 	2.461E-4 	-	2.442	1.000	1.000	2074	1	23	26
R1[23,27]	-0.028 	1.531E-6 	gn	3.631	1.000	1.000	2075	1	23	27
R1[23,28]	1.172 	1.887E-4 	-	2.212	1.000	1.000	2076	1	23	28
R1[23,29]	0.954 	2.509E-4 	-	2.342	1.000	1.000	2077	1	23	29
R1[23,30]	1.044 	1.550E-4 	-	2.473	1.000	1.000	2078	1	23	30
R1[23,31]	0.089 	2.946E-3 	g	3.411	1.000	1.000	2079	1	23	31
R1[24,1]	0.000 	2.326E-3 	gn	-66.543	1.000	1.000	2081	1	24	1
R1[24,2]	0.825 	2.393E-4 	-	2.431	1.000	1.000	2082	1	24	2
R1[24,3]	1.013 	2.527E-4 	-	2.375	1.000	1.000	2083	1	24	3
R1[24,4]	0.947 	2.286E-4 	-	2.386	1.000	1.000	2084	1	24	4
R1[24,5]	1.186 	2.035E-4 	-	2.333	1.000	1.000	2085	1	24	5
R1[24,6]	1.092 	2.382E-4 	-	2.292	1.000	1.000	2086	1	24	6
R1[24,7]	1.135 	2.127E-4 	-	2.085	1.000	1.000	2087	1	24	7
R1[24,8]	0.000 	2.557E-3 	gn	-15.630	1.000	1.000	2088	1	24	8
R1[24,9]	1.212 	2.211E-4 	-	2.042	1.000	1.000	2089	1	24	9
R1[24,10]	1.340 	1.360E-4 	-	1.975	1.000	1.000	2090	1	24	10
R1[24,11]	1.363 	1.653E-4 	-	1.995	1.000	1.000	2091	1	24	11
R1[24,12]	1.403 	1.475E-4 	-	1.936	1.000	1.000	2092	1	24	12
R1[24,13]	0.793 	7.601E-5 	B	-13.790	1.000	1.000	2093	1	24	13
R1[24,16]	0.000 	2.269E-3 	gn	-208.855	1.000	1.000	2096	1	24	16
R1[24,17]	0.056 	2.564E-3 	g	0.330	1.000	1.000	2097	1	24	17
R1[24,23]	0.000 	2.866E-3 	gn	-13.125	1.000	1.000	2103	1	24	23
R1[25,1]	0.000 	2.355E-3 	gn	-71.896	1.000	1.000	2113	1	25	1
R1[25,2]	0.813 	2.544E-4 	-	2.427	1.000	1.000	2114	1	25	2
R1[25,3]	0.912 	3.109E-4 	-	2.355	1.000	1.000	2115	1	25	3
R1[25,4]	0.986 	2.685E-4 	-	2.461	1.000	1.000	2116	1	25	4
R1[25,5]	1.081 	2.518E-4 	-	2.329	1.000	1.000	2117	1	25	5
R1[25,6]	1.151 	2.229E-4 	-	2.241	1.000	1.000	2118	1	25	6
R1[25,7]	1.172 	2.238E-4 	-	2.185	1.000	1.000	2119	1	25	7
R1[25,8]	0.000 	2.462E-3 	gn	-17.161	1.000	1.000	2120	1	25	8
R1[25,9]	1.170 	2.291E-4 	-	2.083	1.000	1.000	2121	1	25	9
R1[25,10]	1.237 	2.034E-4 	-	2.097	1.000	1.000	2122	1	25	10
R1[25,11]	1.184 	2.036E-4 	-	2.162	1.000	1.000	2123	1	25	11
R1[25,12]	0.003 	2.642E-3 	gn	-5.261	1.000	1.000	2124	1	25	12
R1[25,13]	0.001 	2.040E-3 	gn	-37.234	1.000	1.000	2125	1	25	13
R1[25,16]	0.000 	2.289E-3 	gn	-248.853	1.000	1.000	2128	1	25	16
R1[25,17]	0.022 	2.687E-3 	gn	-3.944	1.000	1.000	2129	1	25	17
R1[25,18]	0.000 	2.205E-3 	gn	-157.440	1.000	1.000	2130	1	25	18
R1[25,19]	0.022 	2.498E-3 	gn	3.243	1.000	1.000	2131	1	25	19
R1[25,20]	0.010 	2.788E-3 	gn	5.661	1.000	1.000	2132	1	25	20
R1[25,21]	0.013 	2.823E-3 	gn	4.276	1.000	1.000	2133	1	25	21
R1[25,22]	0.942 	2.580E-4 	-	2.528	1.000	1.000	2134	1	25	22
R1[25,23]	0.004 	2.421E-3 	gn	-2.451	1.000	1.000	2135	1	25	23
R1[25,24]	0.040 	2.122E-3 	g	4.361	1.000	1.000	2136	1	25	24
R1[25,25]	0.464 	6.726E-4 	-	3.477	1.000	1.000	2137	1	25	25
R1[25,26]	1.073 	2.055E-4 	-	2.550	1.000	1.000	2138	1	25	26
R1[25,27]	1.234 	3.878E-6 	-	2.376	1.000	1.000	2139	1	25	27
R1[25,28]	0.003 	3.774E-3 	gn	-4.893	1.000	1.000	2140	1	25	28
R1[25,29]	1.062 	1.971E-4 	-	2.293	1.000	1.000	2141	1	25	29
R1[25,30]	0.938 	2.414E-4 	-	2.497	1.000	1.000	2142	1	25	30
R1[25,31]	0.062 	2.760E-3 	g	3.618	1.000	1.000	2143	1	25	31
R1[26,1]	0.000 	2.416E-3 	gn	-67.154	1.000	1.000	2145	1	26	1
R1[26,2]	0.843 	2.614E-4 	-	2.468	1.000	1.000	2146	1	26	2
R1[26,3]	1.033 	2.281E-4 	-	2.411	1.000	1.000	2147	1	26	3
R1[26,4]	0.957 	1.938E-4 	-	2.423	1.000	1.000	2148	1	26	4
R1[26,5]	1.207 	1.727E-4 	-	2.866	1.000	1.000	2149	1	26	5
R1[26,6]	1.419 	1.544E-4 	-	2.239	1.000	1.000	2150	1	26	6
R1[26,7]	1.316 	1.760E-4 	-	2.122	1.000	1.000	2151	1	26	7
R1[26,8]	0.000 	2.572E-3 	gn	-17.068	1.000	1.000	2152	1	26	8
R1[26,9]	1.308 	1.802E-4 	-	2.156	1.000	1.000	2153	1	26	9
R1[26,10]	1.515 	1.520E-4 	-	2.128	1.000	1.000	2154	1	26	10
R1[26,11]	1.398 	1.306E-4 	s	2.134	1.000	1.000	2155	1	26	11
R1[26,12]	1.299 	1.879E-4 	-	2.099	1.000	1.000	2156	1	26	12
R1[26,13]	0.003 	2.572E-3 	gn	-5.586	1.000	1.000	2157	1	26	13
R1[26,16]	0.000 	2.299E-3 	gn	-185.775	1.000	1.000	2160	1	26	16
R1[26,17]	0.026 	2.680E-3 	gn	-2.874	1.000	1.000	2161	1	26	17
R1[26,18]	0.000 	2.268E-3 	gn	-110.024	1.000	1.000	2162	1	26	18
R1[26,19]	0.415 	8.873E-4 	-	3.354	1.000	1.000	2163	1	26	19
R1[26,20]	0.037 	3.030E-3 	g	4.123	1.000	1.000	2164	1	26	20
R1[26,21]	0.499 	5.350E-4 	-	3.408	1.000	1.000	2165	1	26	21
R1[26,22]	0.002 	3.392E-3 	gn	2.029	1.000	1.000	2166	1	26	22
R1[26,23]	0.883 	2.208E-4 	-	2.918	1.000	1.000	2167	1	26	23
R1[26,24]	0.052 	2.020E-3 	g	3.729	1.000	1.000	2168	1	26	24
R1[26,25]	0.026 	2.464E-3 	gn	3.842	1.000	1.000	2169	1	26	25
R1[26,26]	0.819 	1.070E-4 	-	3.038	1.000	1.000	2170	1	26	26
R1[26,27]	0.000 	2.179E-3 	gn	-47.473	1.000	1.000	2171	1	26	27
R1[26,28]	1.145 	1.936E-4 	-	2.266	1.000	1.000	2172	1	26	28
R1[26,29]	1.058 	1.957E-4 	-	2.294	1.000	1.000	2173	1	26	29
R1[26,30]	0.917 	2.413E-4 	-	2.633	1.000	1.000	2174	1	26	30
R1[26,31]	0.041 	3.016E-3 	g	3.800	1.000	1.000	2175	1	26	31
R1[27,1]	0.000 	2.386E-3 	gn	-46.254	1.000	1.000	2177	1	27	1
R1[27,2]	0.815 	2.687E-4 	-	2.523	1.000	1.000	2178	1	27	2
R1[27,3]	0.832 	2.236E-4 	-	2.462	1.000	1.000	2179	1	27	3
R1[27,4]	0.995 	2.613E-4 	-	2.459	1.000	1.000	2180	1	27	4
R1[27,5]	1.157 	2.191E-4 	-	2.393	1.000	1.000	2181	1	27	5
R1[27,6]	1.271 	1.924E-4 	-	2.298	1.000	1.000	2182	1	27	6
R1[27,7]	1.332 	1.729E-4 	-	2.287	1.000	1.000	2183	1	27	7
R1[27,8]	0.000 	2.642E-3 	gn	-17.130	1.000	1.000	2184	1	27	8
R1[27,9]	1.406 	6.762E-5 	-	2.197	1.000	1.000	2185	1	27	9
R1[27,10]	1.416 	1.680E-4 	-	2.167	1.000	1.000	2186	1	27	10
R1[27,11]	1.365 	1.743E-4 	-	2.120	1.000	1.000	2187	1	27	11
R1[27,12]	1.390 	1.636E-4 	-	2.091	1.000	1.000	2188	1	27	12
R1[27,13]	1.296 	1.061E-4 	B	-1.661	1.000	1.000	2189	1	27	13
R1[27,16]	0.000 	2.288E-3 	gn	-158.790	1.000	1.000	2192	1	27	16
R1[27,17]	-0.092 	9.063E-4 	g	-2.801	1.000	1.000	2193	1	27	17
R1[27,18]	0.000 	2.300E-3 	gn	-83.121	1.000	1.000	2194	1	27	18
R1[27,19]	0.761 	2.920E-4 	-	2.973	1.000	1.000	2195	1	27	19
R1[27,20]	0.805 	2.711E-4 	-	3.042	1.000	1.000	2196	1	27	20
R1[27,21]	0.958 	2.064E-4 	-	2.856	1.000	1.000	2197	1	27	21
R1[27,22]	0.680 	3.167E-4 	-	3.335	1.000	1.000	2198	1	27	22
R1[27,23]	0.004 	3.403E-3 	gn	1.254	1.000	1.000	2199	1	27	23
R1[27,24]	0.015 	2.056E-3 	gn	3.539	1.000	1.000	2200	1	27	24
R1[27,25]	0.000 	2.602E-3 	gn	-49.818	1.000	1.000	2201	1	27	25
R1[27,26]	0.024 	2.388E-3 	gn	5.390	1.000	1.000	2202	1	27	26
R1[27,27]	0.000 	2.175E-3 	gn	-53.333	1.000	1.000	2203	1	27	27
R1[27,28]	0.970 	2.363E-4 	-	2.555	1.000	1.000	2204	1	27	28
R1[27,29]	1.100 	1.482E-4 	-	2.315	1.000	1.000	2205	1	27	29
R1[27,30]	0.924 	1.932E-4 	-	2.627	1.000	1.000	2206	1	27	30
R1[27,31]	0.063 	2.981E-3 	g	3.644	1.000	1.000	2207	1	27	31
R1[28,1]	0.000 	2.406E-3 	gn	-43.331	1.000	1.000	2209	1	28	1
R1[28,2]	0.888 	2.852E-4 	-	2.550	1.000	1.000	2210	1	28	2
R1[28,3]	0.915 	3.041E-4 	-	2.447	1.000	1.000	2211	1	28	3
R1[28,4]	0.978 	2.811E-4 	-	2.404	1.000	1.000	2212	1	28	4
R1[28,5]	0.976 	1.817E-4 	-	2.272	1.000	1.000	2213	1	28	5
R1[28,6]	1.156 	2.158E-4 	-	2.301	1.000	1.000	2214	1	28	6
R1[28,7]	1.369 	1.722E-4 	-	2.187	1.000	1.000	2215	1	28	7
R1[28,8]	0.000 	2.587E-3 	gn	-20.966	1.000	1.000	2216	1	28	8
R1[28,9]	1.239 	1.985E-4 	-	2.234	1.000	1.000	2217	1	28	9
R1[28,10]	0.003 	2.919E-3 	gn	1.391	1.000	1.000	2218	1	28	10
R1[28,11]	1.226 	1.214E-5 	B	10.822	1.000	1.000	2219	1	28	11
R1[28,12]	1.969 	1.037E-4 	-	1.719	1.000	1.000	2220	1	28	12
R1[28,13]	1.142 	1.069E-4 	-	3.145	1.000	1.000	2221	1	28	13
R1[28,16]	0.000 	2.279E-3 	gn	-142.409	1.000	1.000	2224	1	28	16
R1[28,17]	-0.049 	1.753E-3 	g	7.090	1.000	1.000	2225	1	28	17
R1[28,18]	0.000 	2.313E-3 	gn	-83.010	1.000	1.000	2226	1	28	18
R1[28,19]	0.907 	2.654E-4 	-	2.616	1.000	1.000	2227	1	28	19
R1[28,23]	0.001 	2.750E-3 	gn	-0.481	1.000	1.000	2231	1	28	23
R1[29,1]	0.000 	2.273E-3 	gn	-52.120	1.000	1.000	2241	1	29	1
R1[29,2]	0.859 	2.996E-4 	-	2.720	1.000	1.000	2242	1	29	2
R1[29,3]	0.925 	2.758E-4 	-	2.540	1.000	1.000	2243	1	29	3
R1[29,4]	1.039 	2.331E-4 	-	2.423	1.000	1.000	2244	1	29	4
R1[29,5]	1.086 	2.429E-4 	-	2.334	1.000	1.000	2245	1	29	5
R1[29,6]	1.258 	1.782E-4 	-	2.377	1.000	1.000	2246	1	29	6
R1[29,7]	1.308 	1.748E-4 	-	2.358	1.000	1.000	2247	1	29	7
R1[29,8]	0.000 	2.552E-3 	gn	-15.833	1.000	1.000	2248	1	29	8
R1[29,9]	1.220 	2.087E-4 	-	2.216	1.000	1.000	2249	1	29	9
R1[29,10]	0.001 	2.520E-3 	gn	-4.289	1.000	1.000	2250	1	29	10
R1[29,11]	1.344 	1.744E-4 	-	2.067	1.000	1.000	2251	1	29	11
R1[29,12]	1.383 	1.670E-4 	-	2.090	1.000	1.000	2252	1	29	12
R1[29,13]	1.244 	2.507E-4 	-	2.195	1.000	1.000	2253	1	29	13
R1[29,16]	0.000 	2.254E-3 	gn	-123.424	1.000	1.000	2256	1	29	16
R1[29,17]	-0.407 	7.822E-4 	g	2.346	1.000	1.000	2257	1	29	17
R1[29,18]	0.000 	2.281E-3 	gn	-83.632	1.000	1.000	2258	1	29	18
R1[29,19]	1.148 	2.062E-4 	-	2.322	1.000	1.000	2259	1	29	19
R1[29,20]	1.068 	2.168E-4 	-	2.363	1.000	1.000	2260	1	29	20
R1[29,21]	1.146 	2.048E-4 	-	2.330	1.000	1.000	2261	1	29	21
R1[29,22]	1.386 	1.768E-4 	-	2.031	1.000	1.000	2262	1	29	22
R1[29,23]	0.810 	2.825E-4 	-	2.908	1.000	1.000	2263	1	29	23
R1[29,24]	0.730 	2.975E-4 	-	2.997	1.000	1.000	2264	1	29	24
R1[29,25]	0.726 	2.118E-4 	-	3.123	1.000	1.000	2265	1	29	25
R1[29,26]	0.449 	4.743E-4 	-	3.198	1.000	1.000	2266	1	29	26
R1[29,27]	0.734 	8.781E-6 	-	2.818	1.000	1.000	2267	1	29	27
R1[29,28]	1.104 	2.046E-4 	-	2.301	1.000	1.000	2268	1	29	28
R1[29,29]	1.060 	2.251E-4 	-	2.372	1.000	1.000	2269	1	29	29
R1[29,30]	1.033 	2.230E-4 	-	2.403	1.000	1.000	2270	1	29	30
R1[29,31]	0.409 	8.700E-4 	-	3.377	1.000	1.000	2271	1	29	31
R1[30,1]	0.000 	2.330E-3 	gn	-52.977	1.000	1.000	2273	1	30	1
R1[30,2]	0.750 	3.379E-4 	-	2.705	1.000	1.000	2274	1	30	2
R1[30,3]	0.745 	2.812E-4 	-	2.592	1.000	1.000	2275	1	30	3
R1[30,4]	0.870 	3.211E-4 	-	2.464	1.000	1.000	2276	1	30	4
R1[30,5]	1.095 	2.463E-4 	-	2.390	1.000	1.000	2277	1	30	5
R1[30,6]	1.466 	1.549E-4 	-	2.074	1.000	1.000	2278	1	30	6
R1[30,7]	1.232 	2.015E-4 	-	2.333	1.000	1.000	2279	1	30	7
R1[30,8]	0.000 	2.479E-3 	gn	-13.941	1.000	1.000	2280	1	30	8
R1[30,9]	1.085 	2.597E-4 	-	2.314	1.000	1.000	2281	1	30	9
R1[30,10]	1.127 	1.626E-4 	-	2.245	1.000	1.000	2282	1	30	10
R1[30,11]	1.181 	2.158E-4 	-	2.203	1.000	1.000	2283	1	30	11
R1[30,12]	1.196 	2.027E-4 	-	2.081	1.000	1.000	2284	1	30	12
R1[30,13]	0.786 	3.109E-4 	-	2.677	1.000	1.000	2285	1	30	13
R1[30,16]	0.000 	2.249E-3 	gn	-84.619	1.000	1.000	2288	1	30	16
R1[30,17]	0.305 	1.265E-3 	-	2.637	1.000	1.000	2289	1	30	17
R1[30,18]	0.000 	2.284E-3 	gn	-81.952	1.000	1.000	2290	1	30	18
R1[30,19]	0.976 	2.571E-4 	-	2.423	1.000	1.000	2291	1	30	19
R1[30,20]	0.969 	2.631E-4 	-	2.466	1.000	1.000	2292	1	30	20
R1[30,21]	1.146 	2.252E-4 	-	2.238	1.000	1.000	2293	1	30	21
R1[30,22]	1.134 	2.157E-4 	-	2.230	1.000	1.000	2294	1	30	22
R1[30,23]	1.012 	2.471E-4 	-	2.319	1.000	1.000	2295	1	30	23
R1[30,24]	0.891 	2.666E-4 	-	2.641	1.000	1.000	2296	1	30	24
R1[30,25]	0.838 	2.018E-4 	-	2.749	1.000	1.000	2297	1	30	25
R1[30,26]	0.866 	1.364E-4 	-	2.652	1.000	1.000	2298	1	30	26
R1[30,27]	0.000 	2.071E-3 	gn	-21.151	1.000	1.000	2299	1	30	27
R1[30,28]	1.060 	2.189E-4 	-	2.269	1.000	1.000	2300	1	30	28
R1[30,29]	0.988 	2.408E-4 	-	2.449	1.000	1.000	2301	1	30	29
R1[30,30]	0.573 	5.080E-4 	-	3.071	1.000	1.000	2302	1	30	30
R1[30,31]	0.070 	3.040E-3 	g	3.455	1.000	1.000	2303	1	30	31
R1[31,1]	0.000 	2.278E-3 	gn	-48.147	1.000	1.000	2305	1	31	1
R1[31,2]	0.811 	3.086E-4 	-	2.667	1.000	1.000	2306	1	31	2
R1[31,3]	0.865 	3.118E-4 	-	2.652	1.000	1.000	2307	1	31	3
R1[31,4]	0.924 	2.772E-4 	-	2.539	1.000	1.000	2308	1	31	4
R1[31,5]	0.002 	2.782E-3 	gn	12.496	1.000	1.000	2309	1	31	5
R1[31,6]	1.112 	2.120E-4 	-	2.446	1.000	1.000	2310	1	31	6
R1[31,7]	1.124 	2.214E-4 	-	2.394	1.000	1.000	2311	1	31	7
R1[31,8]	0.000 	2.458E-3 	gn	-7.961	1.000	1.000	2312	1	31	8
R1[31,9]	1.162 	2.138E-4 	-	2.435	1.000	1.000	2313	1	31	9
R1[31,10]	1.164 	2.178E-4 	-	2.417	1.000	1.000	2314	1	31	10
R1[31,11]	1.008 	2.653E-4 	-	2.357	1.000	1.000	2315	1	31	11
R1[31,12]	1.124 	2.321E-4 	-	2.207	1.000	1.000	2316	1	31	12
R1[31,13]	0.786 	3.143E-4 	-	2.679	1.000	1.000	2317	1	31	13
R1[31,16]	0.000 	2.215E-3 	gn	-79.572	1.000	1.000	2320	1	31	16
R1[31,17]	-0.031 	2.257E-3 	gn	9.060	1.000	1.000	2321	1	31	17
R1[31,18]	0.000 	2.249E-3 	gn	-82.030	1.000	1.000	2322	1	31	18
R1[31,19]	0.973 	2.708E-4 	-	2.417	1.000	1.000	2323	1	31	19
R1[31,20]	1.203 	1.894E-4 	-	2.241	1.000	1.000	2324	1	31	20
R1[31,21]	1.356 	1.490E-4 	-	2.101	1.000	1.000	2325	1	31	21
R1[31,22]	1.279 	1.703E-4 	-	2.184	1.000	1.000	2326	1	31	22
R1[31,23]	1.119 	2.179E-4 	-	2.243	1.000	1.000	2327	1	31	23
R1[31,24]	0.000 	2.176E-3 	gn	-17.272	1.000	1.000	2328	1	31	24
R1[31,25]	1.153 	1.359E-4 	-	2.246	1.000	1.000	2329	1	31	25
R1[31,26]	1.317 	8.248E-5 	-	2.217	1.000	1.000	2330	1	31	26
R1[31,27]	1.119 	1.447E-6 	n	2.994	1.000	1.000	2331	1	31	27
R1[31,28]	1.054 	2.178E-4 	-	2.302	1.000	1.000	2332	1	31	28
R1[31,29]	0.654 	3.953E-4 	-	3.035	1.000	1.000	2333	1	31	29
R1[31,30]	0.009 	2.794E-3 	gn	6.864	1.000	1.000	2334	1	31	30
R1[31,31]	0.266 	1.660E-3 	g	3.217	1.000	1.000	2335	1	31	31
R1[32,1]	0.000 	2.354E-3 	gn	-45.142	1.000	1.000	2337	1	32	1
R1[32,2]	0.778 	3.505E-4 	-	2.748	1.000	1.000	2338	1	32	2
R1[32,3]	0.804 	3.598E-4 	-	2.677	1.000	1.000	2339	1	32	3
R1[32,4]	0.002 	2.852E-3 	gn	10.878	1.000	1.000	2340	1	32	4
R1[32,5]	-0.004 	2.238E-3 	gn	-16.964	1.000	1.000	2341	1	32	5
R1[32,6]	0.868 	2.948E-4 	-	2.855	1.000	1.000	2342	1	32	6
R1[32,7]	0.853 	2.502E-4 	-	2.517	1.000	1.000	2343	1	32	7
R1[32,8]	0.000 	2.403E-3 	gn	-1.547	1.000	1.000	2344	1	32	8
R1[32,9]	1.458 	1.804E-4 	-	2.071	1.000	1.000	2345	1	32	9
R1[32,10]	1.092 	2.068E-4 	-	2.708	1.000	1.000	2346	1	32	10
R1[32,11]	1.138 	2.259E-4 	-	2.455	1.000	1.000	2347	1	32	11
R1[32,12]	1.148 	2.201E-4 	-	2.259	1.000	1.000	2348	1	32	12
R1[32,13]	1.039 	2.952E-4 	-	2.386	1.000	1.000	2349	1	32	13
R1[32,16]	0.000 	2.224E-3 	gn	-75.441	1.000	1.000	2352	1	32	16
R1[32,17]	-0.006 	8.829E-4 	gn	-87.895	1.000	1.000	2353	1	32	17
R1[32,18]	0.000 	2.187E-3 	gn	-66.360	1.000	1.000	2354	1	32	18
R1[32,19]	0.975 	2.485E-4 	-	2.419	1.000	1.000	2355	1	32	19
R1[32,20]	1.328 	8.779E-5 	-	2.069	1.000	1.000	2356	1	32	20
R1[32,21]	1.367 	1.350E-4 	-	2.242	1.000	1.000	2357	1	32	21
R1[32,22]	1.444 	3.202E-5 	-	2.116	1.000	1.000	2358	1	32	22
R1[32,23]	1.174 	1.899E-4 	-	2.287	1.000	1.000	2359	1	32	23
R1[32,24]	0.000 	2.163E-3 	gn	-12.472	1.000	1.000	2360	1	32	24
R1[32,25]	1.140 	1.823E-4 	-	2.320	1.000	1.000	2361	1	32	25
R1[32,26]	1.389 	9.204E-5 	-	2.186	1.000	1.000	2362	1	32	26
R1[32,27]	1.256 	8.820E-7 	n	2.741	1.000	1.000	2363	1	32	27
R1[32,28]	1.080 	2.035E-4 	-	2.368	1.000	1.000	2364	1	32	28
R1[32,29]	0.927 	2.357E-4 	-	2.587	1.000	1.000	2365	1	32	29
R1[32,30]	0.751 	3.071E-4 	-	2.874	1.000	1.000	2366	1	32	30
R1[32,31]	0.812 	2.048E-4 	-	2.611	1.000	1.000	2367	1	32	31
R1[33,1]	0.001 	2.348E-3 	gn	-37.067	1.000	1.000	2369	1	33	1
R1[33,2]	0.778 	3.429E-4 	-	2.827	1.000	1.000	2370	1	33	2
R1[33,3]	0.800 	3.176E-4 	-	2.838	1.000	1.000	2371	1	33	3
R1[33,4]	0.810 	3.233E-4 	-	2.956	1.000	1.000	2372	1	33	4
R1[33,5]	0.806 	3.130E-4 	-	3.048	1.000	1.000	2373	1	33	5
R1[33,6]	0.840 	2.720E-4 	-	2.977	1.000	1.000	2374	1	33	6
R1[33,7]	0.811 	2.508E-4 	-	2.694	1.000	1.000	2375	1	33	7
R1[33,8]	0.000 	2.295E-3 	gn	5.144	1.000	1.000	2376	1	33	8
R1[33,9]	0.942 	2.641E-4 	-	2.724	1.000	1.000	2377	1	33	9
R1[33,10]	1.038 	2.309E-4 	-	2.692	1.000	1.000	2378	1	33	10
R1[33,11]	0.990 	2.625E-4 	-	2.599	1.000	1.000	2379	1	33	11
R1[33,12]	1.073 	1.994E-4 	-	2.414	1.000	1.000	2380	1	33	12
R1[33,13]	1.030 	3.536E-4 	-	2.372	1.000	1.000	2381	1	33	13
R1[33,16]	0.000 	2.148E-3 	gn	-73.014	1.000	1.000	2384	1	33	16
R1[33,17]	-0.016 	1.958E-3 	gn	19.155	1.000	1.000	2385	1	33	17
R1[33,18]	0.000 	2.131E-3 	gn	-67.816	1.000	1.000	2386	1	33	18
R1[33,19]	0.847 	2.839E-4 	-	2.654	1.000	1.000	2387	1	33	19
R1[33,20]	1.109 	2.039E-4 	-	2.285	1.000	1.000	2388	1	33	20
R1[33,21]	1.347 	1.489E-4 	-	2.133	1.000	1.000	2389	1	33	21
R1[33,22]	1.275 	1.548E-4 	-	2.198	1.000	1.000	2390	1	33	22
R1[33,23]	1.152 	2.169E-4 	-	2.326	1.000	1.000	2391	1	33	23
R1[33,24]	1.084 	2.282E-4 	-	2.423	1.000	1.000	2392	1	33	24
R1[33,25]	1.039 	1.885E-4 	-	2.455	1.000	1.000	2393	1	33	25
R1[33,26]	1.441 	1.463E-4 	-	1.982	1.000	1.000	2394	1	33	26
R1[33,27]	0.000 	2.108E-3 	gn	-17.576	1.000	1.000	2395	1	33	27
R1[33,28]	0.977 	2.464E-4 	-	2.494	1.000	1.000	2396	1	33	28
R1[33,29]	0.957 	2.541E-4 	-	2.511	1.000	1.000	2397	1	33	29
R1[33,30]	1.090 	2.345E-4 	-	2.261	1.000	1.000	2398	1	33	30
R1[33,31]	2.520 	7.477E-5 	-	1.664	1.000	1.000	2399	1	33	31
R1[34,1]	0.000 	2.180E-3 	gn	-41.018	1.000	1.000	2401	1	34	1
R1[34,2]	0.783 	2.703E-4 	-	2.945	1.000	1.000	2402	1	34	2
R1[34,3]	0.994 	1.960E-4 	-	2.889	1.000	1.000	2403	1	34	3
R1[34,4]	0.957 	2.257E-4 	-	3.026	1.000	1.000	2404	1	34	4
R1[34,5]	0.863 	2.132E-4 	-	3.090	1.000	1.000	2405	1	34	5
R1[34,6]	1.033 	1.979E-4 	-	2.994	1.000	1.000	2406	1	34	6
R1[34,7]	0.999 	1.880E-4 	-	2.910	1.000	1.000	2407	1	34	7
R1[34,8]	0.000 	2.188E-3 	gn	-13.075	1.000	1.000	2408	1	34	8
R1[34,9]	1.190 	1.616E-4 	-	2.755	1.000	1.000	2409	1	34	9
R1[34,10]	1.123 	1.851E-4 	-	2.814	1.000	1.000	2410	1	34	10
R1[34,11]	1.212 	1.683E-4 	-	2.691	1.000	1.000	2411	1	34	11
R1[34,12]	1.241 	1.575E-4 	-	2.581	1.000	1.000	2412	1	34	12
R1[34,13]	1.181 	2.415E-4 	-	2.510	1.000	1.000	2413	1	34	13
R1[34,16]	0.000 	2.197E-3 	gn	-72.678	1.000	1.000	2416	1	34	16
R1[34,17]	-0.457 	6.317E-4 	g	2.707	1.000	1.000	2417	1	34	17
R1[34,18]	0.000 	2.194E-3 	gn	-80.553	1.000	1.000	2418	1	34	18
R1[34,19]	1.133 	1.713E-4 	-	2.555	1.000	1.000	2419	1	34	19
R1[34,20]	1.122 	1.655E-4 	-	2.593	1.000	1.000	2420	1	34	20
R1[34,21]	1.142 	1.743E-4 	-	2.524	1.000	1.000	2421	1	34	21
R1[34,22]	1.243 	1.445E-4 	-	2.457	1.000	1.000	2422	1	34	22
R1[34,23]	1.433 	1.292E-4 	-	2.365	1.000	1.000	2423	1	34	23
R1[34,24]	2.468 	5.168E-5 	-	1.906	1.000	1.000	2424	1	34	24
R1[34,25]	1.382 	1.254E-4 	-	2.393	1.000	1.000	2425	1	34	25
R1[34,26]	1.260 	1.395E-4 	-	2.497	1.000	1.000	2426	1	34	26
R1[34,27]	1.193 	1.433E-6 	n	3.293	1.000	1.000	2427	1	34	27
