# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_80-047
# Object: omc1_c
# Date: 2016-12-03T07:43:50.590 (MJD: 57725.32291405092)
# Project: 88_0005_80
# Exposure: 83.89583999999999 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 130d08m04.31s 37d14m20.20s
# CRUSH version: 2.34-1
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R1[22,16]	0.000 	1.638E-3 	gn	-488.908	1.000	1.000	2032	1	22	16
R1[22,17]	0.097 	2.580E-3 	g	3.219	1.000	1.000	2033	1	22	17
R1[22,18]	-0.000 	1.818E-3 	gn	2953.231	1.000	1.000	2034	1	22	18
R1[22,19]	-0.039 	1.945E-3 	gn	3.271	1.000	1.000	2035	1	22	19
R1[22,20]	-0.015 	1.385E-3 	gn	4.121	1.000	1.000	2036	1	22	20
R1[22,21]	0.166 	1.824E-3 	g	3.898	1.000	1.000	2037	1	22	21
R1[22,22]	0.734 	4.795E-4 	-	3.867	1.000	1.000	2038	1	22	22
R1[22,23]	0.871 	2.827E-4 	-	3.428	1.000	1.000	2039	1	22	23
R1[22,24]	-0.000 	1.091E-3 	gn	63.136	1.000	1.000	2040	1	22	24
R1[22,25]	0.946 	3.740E-4 	-	2.841	1.000	1.000	2041	1	22	25
R1[22,26]	1.028 	3.699E-4 	-	2.826	1.000	1.000	2042	1	22	26
R1[22,27]	-0.000 	1.140E-3 	gn	892.284	1.000	1.000	2043	1	22	27
R1[22,28]	1.015 	2.080E-4 	-	2.836	1.000	1.000	2044	1	22	28
R1[22,29]	0.963 	4.043E-4 	-	2.749	1.000	1.000	2045	1	22	29
R1[22,30]	0.808 	2.236E-4 	-	3.165	1.000	1.000	2046	1	22	30
R1[22,31]	0.017 	1.460E-3 	gn	2.136	1.000	1.000	2047	1	22	31
R1[23,1]	-0.000 	1.152E-3 	gn	76.150	1.000	1.000	2049	1	23	1
R1[23,2]	0.845 	3.666E-4 	-	3.026	1.000	1.000	2050	1	23	2
R1[23,3]	1.030 	2.925E-4 	-	2.894	1.000	1.000	2051	1	23	3
R1[23,4]	1.037 	3.597E-4 	-	2.717	1.000	1.000	2052	1	23	4
R1[23,5]	1.099 	2.966E-4 	-	2.626	1.000	1.000	2053	1	23	5
R1[23,6]	1.203 	2.650E-4 	-	2.579	1.000	1.000	2054	1	23	6
R1[23,7]	1.231 	2.673E-4 	-	2.429	1.000	1.000	2055	1	23	7
R1[23,8]	-0.000 	1.255E-3 	gn	119.799	1.000	1.000	2056	1	23	8
R1[23,9]	1.272 	2.280E-4 	-	2.421	1.000	1.000	2057	1	23	9
R1[23,10]	1.273 	2.727E-4 	-	2.402	1.000	1.000	2058	1	23	10
R1[23,11]	1.358 	2.522E-4 	-	2.420	1.000	1.000	2059	1	23	11
R1[23,12]	1.235 	2.544E-4 	-	2.419	1.000	1.000	2060	1	23	12
R1[23,13]	0.032 	1.989E-3 	gn	3.374	1.000	1.000	2061	1	23	13
R1[23,16]	-0.000 	1.764E-3 	gn	5081.237	1.000	1.000	2064	1	23	16
R1[23,17]	0.052 	2.690E-3 	g	2.598	1.000	1.000	2065	1	23	17
R1[23,18]	0.000 	1.770E-3 	gn	-1691.628	1.000	1.000	2066	1	23	18
R1[23,19]	0.000 	2.208E-3 	gn	-108.709	1.000	1.000	2067	1	23	19
R1[23,20]	-0.009 	1.313E-3 	gn	6.902	1.000	1.000	2068	1	23	20
R1[23,21]	0.004 	1.469E-3 	gn	2.370	1.000	1.000	2069	1	23	21
R1[23,22]	0.046 	1.490E-3 	gn	4.114	1.000	1.000	2070	1	23	22
R1[23,23]	0.330 	1.602E-3 	-	3.786	1.000	1.000	2071	1	23	23
R1[23,24]	0.067 	1.160E-3 	g	4.230	1.000	1.000	2072	1	23	24
R1[23,25]	0.001 	1.331E-3 	gn	-19.749	1.000	1.000	2073	1	23	25
R1[23,26]	1.014 	3.768E-4 	-	2.851	1.000	1.000	2074	1	23	26
R1[23,27]	-0.093 	1.017E-6 	gn	5.568	1.000	1.000	2075	1	23	27
R1[23,28]	1.175 	3.164E-4 	-	2.561	1.000	1.000	2076	1	23	28
R1[23,29]	0.964 	3.946E-4 	-	2.713	1.000	1.000	2077	1	23	29
R1[23,30]	1.053 	6.964E-5 	-	2.953	1.000	1.000	2078	1	23	30
R1[23,31]	0.049 	1.626E-3 	g	3.448	1.000	1.000	2079	1	23	31
R1[24,1]	-0.000 	1.178E-3 	gn	55.308	1.000	1.000	2081	1	24	1
R1[24,2]	0.841 	2.900E-4 	-	3.059	1.000	1.000	2082	1	24	2
R1[24,3]	1.032 	3.686E-4 	-	2.912	1.000	1.000	2083	1	24	3
R1[24,4]	0.973 	3.657E-4 	-	2.870	1.000	1.000	2084	1	24	4
R1[24,5]	1.215 	2.501E-4 	-	2.590	1.000	1.000	2085	1	24	5
R1[24,6]	1.121 	2.461E-4 	-	2.521	1.000	1.000	2086	1	24	6
R1[24,7]	1.156 	2.979E-4 	-	2.451	1.000	1.000	2087	1	24	7
R1[24,8]	-0.000 	1.246E-3 	gn	104.013	1.000	1.000	2088	1	24	8
R1[24,9]	1.237 	2.750E-4 	-	2.420	1.000	1.000	2089	1	24	9
R1[24,10]	1.354 	2.003E-4 	-	2.448	1.000	1.000	2090	1	24	10
R1[24,11]	1.367 	2.430E-4 	-	2.398	1.000	1.000	2091	1	24	11
R1[24,12]	1.404 	1.880E-4 	-	2.460	1.000	1.000	2092	1	24	12
R1[24,13]	-0.000 	1.411E-3 	gn	362.154	1.000	1.000	2093	1	24	13
R1[24,16]	-0.000 	1.791E-3 	gn	242.572	1.000	1.000	2096	1	24	16
R1[24,17]	-0.213 	1.129E-3 	g	3.903	1.000	1.000	2097	1	24	17
R1[24,23]	-0.000 	1.240E-3 	gn	178.115	1.000	1.000	2103	1	24	23
R1[25,1]	-0.000 	1.125E-3 	gn	40.847	1.000	1.000	2113	1	25	1
R1[25,2]	0.825 	3.796E-4 	-	3.068	1.000	1.000	2114	1	25	2
R1[25,3]	0.930 	3.074E-4 	-	2.869	1.000	1.000	2115	1	25	3
R1[25,4]	1.010 	3.593E-4 	-	2.927	1.000	1.000	2116	1	25	4
R1[25,5]	1.095 	3.449E-4 	-	2.756	1.000	1.000	2117	1	25	5
R1[25,6]	1.169 	3.224E-4 	-	2.591	1.000	1.000	2118	1	25	6
R1[25,7]	1.201 	2.288E-4 	-	2.360	1.000	1.000	2119	1	25	7
R1[25,8]	-0.000 	1.248E-3 	gn	105.189	1.000	1.000	2120	1	25	8
R1[25,9]	1.203 	2.141E-4 	-	2.448	1.000	1.000	2121	1	25	9
R1[25,10]	1.245 	2.768E-4 	-	2.651	1.000	1.000	2122	1	25	10
R1[25,11]	1.199 	2.895E-4 	-	2.680	1.000	1.000	2123	1	25	11
R1[25,12]	0.002 	1.920E-3 	gn	-14.987	1.000	1.000	2124	1	25	12
R1[25,13]	1.195 	1.206E-4 	-	3.199	1.000	1.000	2125	1	25	13
R1[25,16]	-0.000 	1.832E-3 	gn	173.008	1.000	1.000	2128	1	25	16
R1[25,17]	0.004 	2.387E-3 	gn	-11.288	1.000	1.000	2129	1	25	17
R1[25,18]	0.000 	1.819E-3 	gn	-113.375	1.000	1.000	2130	1	25	18
R1[25,19]	0.016 	1.983E-3 	gn	4.013	1.000	1.000	2131	1	25	19
R1[25,20]	0.002 	1.309E-3 	gn	-2.728	1.000	1.000	2132	1	25	20
R1[25,21]	0.016 	1.280E-3 	gn	2.863	1.000	1.000	2133	1	25	21
R1[25,22]	0.942 	2.264E-4 	-	3.285	1.000	1.000	2134	1	25	22
R1[25,23]	-0.002 	1.185E-3 	gn	17.501	1.000	1.000	2135	1	25	23
R1[25,24]	0.026 	1.317E-3 	gn	4.371	1.000	1.000	2136	1	25	24
R1[25,25]	0.127 	1.831E-3 	g	3.957	1.000	1.000	2137	1	25	25
R1[25,26]	1.067 	2.328E-4 	-	3.060	1.000	1.000	2138	1	25	26
R1[25,27]	1.240 	4.607E-6 	-	2.738	1.000	1.000	2139	1	25	27
R1[25,28]	0.001 	1.451E-3 	gn	-20.689	1.000	1.000	2140	1	25	28
R1[25,29]	1.078 	2.024E-4 	-	2.682	1.000	1.000	2141	1	25	29
R1[25,30]	0.953 	2.661E-4 	-	2.835	1.000	1.000	2142	1	25	30
R1[25,31]	0.036 	1.395E-3 	gn	4.028	1.000	1.000	2143	1	25	31
R1[26,1]	-0.000 	1.209E-3 	gn	35.032	1.000	1.000	2145	1	26	1
R1[26,2]	0.844 	4.006E-4 	-	3.115	1.000	1.000	2146	1	26	2
R1[26,3]	1.030 	3.142E-4 	-	3.113	1.000	1.000	2147	1	26	3
R1[26,4]	0.966 	2.008E-4 	-	2.854	1.000	1.000	2148	1	26	4
R1[26,5]	1.217 	3.019E-4 	-	2.700	1.000	1.000	2149	1	26	5
R1[26,6]	1.424 	2.243E-4 	-	2.547	1.000	1.000	2150	1	26	6
R1[26,7]	1.324 	2.553E-4 	-	2.644	1.000	1.000	2151	1	26	7
R1[26,8]	-0.000 	1.231E-3 	gn	96.155	1.000	1.000	2152	1	26	8
R1[26,9]	1.308 	2.752E-4 	-	2.645	1.000	1.000	2153	1	26	9
R1[26,10]	1.481 	2.258E-4 	-	2.653	1.000	1.000	2154	1	26	10
R1[26,11]	1.388 	2.188E-4 	-	2.636	1.000	1.000	2155	1	26	11
R1[26,12]	1.304 	2.145E-4 	-	2.379	1.000	1.000	2156	1	26	12
R1[26,13]	0.031 	1.926E-3 	gn	1.564	1.000	1.000	2157	1	26	13
R1[26,16]	0.000 	1.704E-3 	gn	-1121.214	1.000	1.000	2160	1	26	16
R1[26,17]	-0.202 	1.148E-3 	g	3.912	1.000	1.000	2161	1	26	17
R1[26,18]	0.000 	1.770E-3 	gn	-150.514	1.000	1.000	2162	1	26	18
R1[26,19]	0.113 	2.388E-3 	g	4.043	1.000	1.000	2163	1	26	19
R1[26,20]	0.018 	1.313E-3 	gn	4.077	1.000	1.000	2164	1	26	20
R1[26,21]	0.105 	1.847E-3 	g	4.274	1.000	1.000	2165	1	26	21
R1[26,22]	0.002 	1.289E-3 	gn	-14.442	1.000	1.000	2166	1	26	22
R1[26,23]	0.847 	3.845E-4 	-	3.962	1.000	1.000	2167	1	26	23
R1[26,24]	0.026 	1.253E-3 	gn	4.441	1.000	1.000	2168	1	26	24
R1[26,25]	-0.003 	1.317E-3 	gn	1.365	1.000	1.000	2169	1	26	25
R1[26,26]	0.748 	9.244E-6 	-	5.027	1.000	1.000	2170	1	26	26
R1[26,27]	-0.000 	1.076E-3 	gn	-16.329	1.000	1.000	2171	1	26	27
R1[26,28]	1.136 	2.619E-4 	-	2.686	1.000	1.000	2172	1	26	28
R1[26,29]	1.042 	1.039E-4 	-	2.774	1.000	1.000	2173	1	26	29
R1[26,30]	0.911 	1.359E-4 	-	3.000	1.000	1.000	2174	1	26	30
R1[26,31]	0.028 	1.567E-3 	gn	4.089	1.000	1.000	2175	1	26	31
R1[27,1]	-0.000 	1.214E-3 	gn	33.966	1.000	1.000	2177	1	27	1
R1[27,2]	0.807 	2.169E-4 	-	3.275	1.000	1.000	2178	1	27	2
R1[27,3]	0.843 	2.785E-4 	-	3.194	1.000	1.000	2179	1	27	3
R1[27,4]	0.999 	3.776E-4 	-	2.976	1.000	1.000	2180	1	27	4
R1[27,5]	1.161 	1.985E-4 	-	2.756	1.000	1.000	2181	1	27	5
R1[27,6]	1.266 	2.367E-4 	-	2.543	1.000	1.000	2182	1	27	6
R1[27,7]	1.334 	2.176E-4 	-	2.547	1.000	1.000	2183	1	27	7
R1[27,8]	-0.000 	1.239E-3 	gn	97.612	1.000	1.000	2184	1	27	8
R1[27,9]	1.363 	8.008E-5 	-	2.478	1.000	1.000	2185	1	27	9
R1[27,10]	1.399 	2.321E-4 	-	2.654	1.000	1.000	2186	1	27	10
R1[27,11]	1.351 	2.394E-4 	-	2.630	1.000	1.000	2187	1	27	11
R1[27,12]	1.355 	2.640E-4 	-	2.508	1.000	1.000	2188	1	27	12
R1[27,13]	-0.000 	1.404E-3 	gn	92.597	1.000	1.000	2189	1	27	13
R1[27,16]	-0.000 	1.709E-3 	gn	74.691	1.000	1.000	2192	1	27	16
R1[27,17]	0.229 	3.590E-4 	Bg	-0.075	1.000	1.000	2193	1	27	17
R1[27,18]	0.000 	1.721E-3 	gn	-286.803	1.000	1.000	2194	1	27	18
R1[27,19]	0.760 	4.243E-4 	-	3.824	1.000	1.000	2195	1	27	19
R1[27,20]	0.773 	4.127E-4 	-	3.842	1.000	1.000	2196	1	27	20
R1[27,21]	0.948 	3.381E-4 	-	3.482	1.000	1.000	2197	1	27	21
R1[27,22]	0.246 	1.759E-3 	g	4.066	1.000	1.000	2198	1	27	22
R1[27,23]	0.004 	1.391E-3 	gn	-5.126	1.000	1.000	2199	1	27	23
R1[27,24]	0.008 	1.231E-3 	gn	5.260	1.000	1.000	2200	1	27	24
R1[27,25]	-0.001 	1.279E-3 	gn	29.655	1.000	1.000	2201	1	27	25
R1[27,26]	0.015 	1.306E-3 	gn	6.042	1.000	1.000	2202	1	27	26
R1[27,27]	-0.000 	1.056E-3 	gn	20.918	1.000	1.000	2203	1	27	27
R1[27,28]	0.977 	2.520E-4 	-	2.988	1.000	1.000	2204	1	27	28
R1[27,29]	1.096 	3.278E-5 	-	2.611	1.000	1.000	2205	1	27	29
R1[27,30]	0.918 	5.040E-5 	-	2.940	1.000	1.000	2206	1	27	30
R1[27,31]	0.032 	1.486E-3 	gn	4.044	1.000	1.000	2207	1	27	31
R1[28,1]	-0.000 	1.209E-3 	gn	33.169	1.000	1.000	2209	1	28	1
R1[28,2]	0.896 	1.345E-4 	-	3.288	1.000	1.000	2210	1	28	2
R1[28,3]	0.928 	2.330E-4 	-	3.115	1.000	1.000	2211	1	28	3
R1[28,4]	0.999 	2.821E-4 	-	2.967	1.000	1.000	2212	1	28	4
R1[28,5]	1.008 	2.980E-4 	-	2.705	1.000	1.000	2213	1	28	5
R1[28,6]	1.194 	2.113E-4 	-	2.548	1.000	1.000	2214	1	28	6
R1[28,7]	1.398 	1.702E-4 	-	2.384	1.000	1.000	2215	1	28	7
R1[28,8]	-0.000 	1.213E-3 	gn	78.166	1.000	1.000	2216	1	28	8
R1[28,9]	1.265 	2.576E-4 	-	2.633	1.000	1.000	2217	1	28	9
R1[28,10]	0.002 	1.416E-3 	gn	-11.569	1.000	1.000	2218	1	28	10
R1[28,11]	1.269 	2.911E-4 	-	2.362	1.000	1.000	2219	1	28	11
R1[28,12]	1.874 	1.400E-4 	-	1.978	1.000	1.000	2220	1	28	12
R1[28,13]	1.076 	7.841E-5 	-	1.916	1.000	1.000	2221	1	28	13
R1[28,16]	-0.000 	1.748E-3 	gn	71.614	1.000	1.000	2224	1	28	16
R1[28,17]	-0.026 	4.601E-4 	gn	3.244	1.000	1.000	2225	1	28	17
R1[28,18]	0.000 	1.658E-3 	gn	-460.265	1.000	1.000	2226	1	28	18
R1[28,19]	0.917 	3.818E-4 	-	3.326	1.000	1.000	2227	1	28	19
R1[28,23]	-0.000 	1.157E-3 	gn	273.136	1.000	1.000	2231	1	28	23
R1[29,1]	-0.001 	1.154E-3 	gn	20.041	1.000	1.000	2241	1	29	1
R1[29,2]	0.855 	1.396E-4 	-	3.541	1.000	1.000	2242	1	29	2
R1[29,3]	0.930 	3.235E-4 	-	3.406	1.000	1.000	2243	1	29	3
R1[29,4]	1.049 	1.954E-4 	-	3.006	1.000	1.000	2244	1	29	4
R1[29,5]	1.110 	2.783E-4 	-	2.768	1.000	1.000	2245	1	29	5
R1[29,6]	1.277 	2.411E-4 	-	2.752	1.000	1.000	2246	1	29	6
R1[29,7]	1.333 	2.359E-4 	-	2.636	1.000	1.000	2247	1	29	7
R1[29,8]	-0.001 	1.194E-3 	gn	64.811	1.000	1.000	2248	1	29	8
R1[29,9]	1.241 	2.891E-4 	-	2.577	1.000	1.000	2249	1	29	9
R1[29,10]	-0.001 	1.208E-3 	gn	57.210	1.000	1.000	2250	1	29	10
R1[29,11]	1.355 	2.547E-4 	-	2.497	1.000	1.000	2251	1	29	11
R1[29,12]	1.391 	2.051E-4 	-	2.240	1.000	1.000	2252	1	29	12
R1[29,13]	1.236 	1.628E-4 	-	3.100	1.000	1.000	2253	1	29	13
R1[29,16]	-0.000 	1.786E-3 	gn	57.040	1.000	1.000	2256	1	29	16
R1[29,17]	0.007 	1.973E-3 	gn	-2.104	1.000	1.000	2257	1	29	17
R1[29,18]	-0.000 	1.713E-3 	gn	113.035	1.000	1.000	2258	1	29	18
R1[29,19]	1.160 	2.918E-4 	-	2.826	1.000	1.000	2259	1	29	19
R1[29,20]	1.079 	3.266E-4 	-	2.866	1.000	1.000	2260	1	29	20
R1[29,21]	1.164 	2.553E-4 	-	2.765	1.000	1.000	2261	1	29	21
R1[29,22]	1.400 	2.516E-4 	-	2.284	1.000	1.000	2262	1	29	22
R1[29,23]	0.805 	4.441E-4 	-	3.527	1.000	1.000	2263	1	29	23
R1[29,24]	0.401 	1.227E-3 	-	3.771	1.000	1.000	2264	1	29	24
R1[29,25]	0.418 	1.230E-3 	-	3.781	1.000	1.000	2265	1	29	25
R1[29,26]	0.122 	1.619E-3 	g	3.908	1.000	1.000	2266	1	29	26
R1[29,27]	0.399 	1.027E-5 	n	3.160	1.000	1.000	2267	1	29	27
R1[29,28]	1.112 	2.685E-4 	-	2.777	1.000	1.000	2268	1	29	28
R1[29,29]	1.077 	2.701E-4 	-	2.747	1.000	1.000	2269	1	29	29
R1[29,30]	1.049 	1.419E-4 	-	2.736	1.000	1.000	2270	1	29	30
R1[29,31]	0.108 	1.773E-3 	g	4.614	1.000	1.000	2271	1	29	31
R1[30,1]	-0.001 	1.140E-3 	gn	14.261	1.000	1.000	2273	1	30	1
R1[30,2]	0.827 	8.491E-5 	-	3.507	1.000	1.000	2274	1	30	2
R1[30,3]	0.840 	2.448E-4 	-	3.537	1.000	1.000	2275	1	30	3
R1[30,4]	0.974 	1.373E-4 	-	3.155	1.000	1.000	2276	1	30	4
R1[30,5]	1.228 	1.754E-4 	-	2.955	1.000	1.000	2277	1	30	5
R1[30,6]	1.718 	8.384E-5 	-	2.394	1.000	1.000	2278	1	30	6
R1[30,7]	1.399 	1.322E-4 	-	2.607	1.000	1.000	2279	1	30	7
R1[30,8]	-0.001 	1.178E-3 	gn	60.105	1.000	1.000	2280	1	30	8
R1[30,9]	1.235 	2.879E-4 	-	2.599	1.000	1.000	2281	1	30	9
R1[30,10]	1.260 	1.415E-4 	-	2.594	1.000	1.000	2282	1	30	10
R1[30,11]	1.334 	2.293E-4 	-	2.581	1.000	1.000	2283	1	30	11
R1[30,12]	1.327 	2.400E-4 	-	2.508	1.000	1.000	2284	1	30	12
R1[30,13]	1.132 	3.816E-4 	-	2.938	1.000	1.000	2285	1	30	13
R1[30,16]	-0.000 	1.751E-3 	gn	44.180	1.000	1.000	2288	1	30	16
R1[30,17]	0.207 	5.543E-4 	g	4.067	1.000	1.000	2289	1	30	17
R1[30,18]	-0.000 	1.721E-3 	gn	37.801	1.000	1.000	2290	1	30	18
R1[30,19]	1.098 	2.922E-4 	-	2.924	1.000	1.000	2291	1	30	19
R1[30,20]	1.082 	3.295E-4 	-	3.000	1.000	1.000	2292	1	30	20
R1[30,21]	1.290 	2.267E-4 	-	2.591	1.000	1.000	2293	1	30	21
R1[30,22]	1.265 	2.765E-4 	-	2.635	1.000	1.000	2294	1	30	22
R1[30,23]	1.141 	3.312E-4 	-	2.734	1.000	1.000	2295	1	30	23
R1[30,24]	0.999 	3.381E-4 	-	3.024	1.000	1.000	2296	1	30	24
R1[30,25]	0.928 	2.864E-4 	-	3.315	1.000	1.000	2297	1	30	25
R1[30,26]	0.967 	6.656E-5 	-	3.209	1.000	1.000	2298	1	30	26
R1[30,27]	-0.000 	1.041E-3 	gn	14.682	1.000	1.000	2299	1	30	27
R1[30,28]	1.185 	1.909E-4 	-	2.742	1.000	1.000	2300	1	30	28
R1[30,29]	1.096 	2.783E-4 	-	2.964	1.000	1.000	2301	1	30	29
R1[30,30]	0.436 	1.185E-3 	-	3.784	1.000	1.000	2302	1	30	30
R1[30,31]	0.057 	1.697E-3 	g	4.490	1.000	1.000	2303	1	30	31
R1[31,1]	-0.001 	1.150E-3 	gn	8.589	1.000	1.000	2305	1	31	1
R1[31,2]	0.885 	2.821E-4 	-	3.657	1.000	1.000	2306	1	31	2
R1[31,3]	0.955 	1.882E-4 	-	3.519	1.000	1.000	2307	1	31	3
R1[31,4]	1.030 	1.937E-4 	-	3.253	1.000	1.000	2308	1	31	4
R1[31,5]	0.002 	1.259E-3 	gn	-9.156	1.000	1.000	2309	1	31	5
R1[31,6]	1.259 	2.075E-4 	-	3.047	1.000	1.000	2310	1	31	6
R1[31,7]	1.278 	2.270E-4 	-	2.823	1.000	1.000	2311	1	31	7
R1[31,8]	-0.000 	1.207E-3 	gn	73.235	1.000	1.000	2312	1	31	8
R1[31,9]	1.317 	1.839E-4 	-	2.763	1.000	1.000	2313	1	31	9
R1[31,10]	1.316 	1.825E-4 	-	2.773	1.000	1.000	2314	1	31	10
R1[31,11]	1.149 	3.156E-4 	-	2.784	1.000	1.000	2315	1	31	11
R1[31,12]	1.236 	2.470E-4 	-	2.678	1.000	1.000	2316	1	31	12
R1[31,13]	0.857 	3.628E-4 	-	3.466	1.000	1.000	2317	1	31	13
R1[31,16]	-0.000 	1.752E-3 	gn	33.085	1.000	1.000	2320	1	31	16
R1[31,17]	0.017 	2.182E-3 	gn	1.197	1.000	1.000	2321	1	31	17
R1[31,18]	-0.000 	1.764E-3 	gn	33.748	1.000	1.000	2322	1	31	18
R1[31,19]	1.090 	3.047E-4 	-	3.026	1.000	1.000	2323	1	31	19
R1[31,20]	1.326 	2.528E-4 	-	2.688	1.000	1.000	2324	1	31	20
R1[31,21]	1.496 	1.705E-4 	-	2.520	1.000	1.000	2325	1	31	21
R1[31,22]	1.420 	2.020E-4 	-	2.523	1.000	1.000	2326	1	31	22
R1[31,23]	1.249 	2.440E-4 	-	2.615	1.000	1.000	2327	1	31	23
R1[31,24]	1.225 	2.681E-4 	-	2.638	1.000	1.000	2328	1	31	24
R1[31,25]	1.302 	1.387E-4 	-	2.597	1.000	1.000	2329	1	31	25
R1[31,26]	1.447 	3.589E-5 	-	2.388	1.000	1.000	2330	1	31	26
R1[31,27]	1.221 	8.179E-7 	n	2.084	1.000	1.000	2331	1	31	27
R1[31,28]	1.170 	2.373E-4 	-	2.847	1.000	1.000	2332	1	31	28
R1[31,29]	0.568 	7.177E-4 	-	3.932	1.000	1.000	2333	1	31	29
R1[31,30]	0.002 	1.336E-3 	gn	10.270	1.000	1.000	2334	1	31	30
R1[31,31]	0.148 	1.918E-3 	g	4.025	1.000	1.000	2335	1	31	31
R1[32,1]	-0.001 	1.141E-3 	gn	5.558	1.000	1.000	2337	1	32	1
R1[32,2]	0.684 	5.407E-4 	-	3.702	1.000	1.000	2338	1	32	2
R1[32,3]	0.807 	3.123E-4 	-	3.585	1.000	1.000	2339	1	32	3
R1[32,4]	0.002 	1.258E-3 	gn	-10.172	1.000	1.000	2340	1	32	4
R1[32,5]	0.004 	1.196E-3 	gn	1.793	1.000	1.000	2341	1	32	5
R1[32,6]	0.865 	3.316E-4 	-	3.680	1.000	1.000	2342	1	32	6
R1[32,7]	0.865 	2.139E-4 	-	3.006	1.000	1.000	2343	1	32	7
R1[32,8]	-0.001 	1.189E-3 	gn	60.141	1.000	1.000	2344	1	32	8
R1[32,9]	1.461 	1.774E-4 	-	2.285	1.000	1.000	2345	1	32	9
R1[32,10]	1.102 	1.521E-4 	-	3.105	1.000	1.000	2346	1	32	10
R1[32,11]	1.136 	2.633E-4 	-	2.902	1.000	1.000	2347	1	32	11
R1[32,12]	1.154 	3.002E-4 	-	2.797	1.000	1.000	2348	1	32	12
R1[32,13]	1.083 	2.687E-4 	-	2.917	1.000	1.000	2349	1	32	13
R1[32,16]	-0.001 	1.755E-3 	gn	20.536	1.000	1.000	2352	1	32	16
R1[32,17]	0.271 	2.133E-3 	g	2.975	1.000	1.000	2353	1	32	17
R1[32,18]	-0.000 	1.807E-3 	gn	34.307	1.000	1.000	2354	1	32	18
R1[32,19]	0.985 	3.497E-4 	-	2.992	1.000	1.000	2355	1	32	19
R1[32,20]	1.329 	8.996E-5 	-	2.616	1.000	1.000	2356	1	32	20
R1[32,21]	1.347 	1.687E-4 	-	2.631	1.000	1.000	2357	1	32	21
R1[32,22]	1.382 	9.299E-6 	-	2.257	1.000	1.000	2358	1	32	22
R1[32,23]	1.190 	2.717E-4 	-	2.612	1.000	1.000	2359	1	32	23
R1[32,24]	1.010 	3.135E-4 	-	2.925	1.000	1.000	2360	1	32	24
R1[32,25]	1.154 	1.991E-4 	-	2.604	1.000	1.000	2361	1	32	25
R1[32,26]	1.373 	3.006E-5 	-	2.393	1.000	1.000	2362	1	32	26
R1[32,27]	0.966 	1.387E-7 	n	5.484	1.000	1.000	2363	1	32	27
R1[32,28]	1.092 	2.860E-4 	-	2.726	1.000	1.000	2364	1	32	28
R1[32,29]	0.937 	3.842E-4 	-	2.955	1.000	1.000	2365	1	32	29
R1[32,30]	0.620 	7.241E-4 	-	3.394	1.000	1.000	2366	1	32	30
R1[32,31]	0.751 	3.927E-4 	-	3.521	1.000	1.000	2367	1	32	31
R1[33,1]	-0.001 	1.215E-3 	gn	2.655	1.000	1.000	2369	1	33	1
R1[33,2]	0.664 	4.130E-4 	-	4.018	1.000	1.000	2370	1	33	2
R1[33,3]	0.763 	4.430E-4 	-	3.674	1.000	1.000	2371	1	33	3
R1[33,4]	0.807 	4.096E-4 	-	3.784	1.000	1.000	2372	1	33	4
R1[33,5]	0.801 	2.262E-4 	-	3.780	1.000	1.000	2373	1	33	5
R1[33,6]	0.820 	2.142E-4 	-	3.652	1.000	1.000	2374	1	33	6
R1[33,7]	0.813 	2.710E-4 	-	3.389	1.000	1.000	2375	1	33	7
R1[33,8]	-0.001 	1.254E-3 	gn	48.404	1.000	1.000	2376	1	33	8
R1[33,9]	0.949 	1.958E-4 	-	3.075	1.000	1.000	2377	1	33	9
R1[33,10]	1.036 	3.038E-4 	-	3.060	1.000	1.000	2378	1	33	10
R1[33,11]	0.982 	3.047E-4 	-	3.054	1.000	1.000	2379	1	33	11
R1[33,12]	1.090 	2.220E-4 	-	2.877	1.000	1.000	2380	1	33	12
R1[33,13]	1.087 	1.890E-4 	-	3.024	1.000	1.000	2381	1	33	13
R1[33,16]	-0.001 	1.794E-3 	gn	13.872	1.000	1.000	2384	1	33	16
R1[33,17]	0.317 	2.192E-3 	-	2.561	1.000	1.000	2385	1	33	17
R1[33,18]	-0.000 	1.709E-3 	gn	34.602	1.000	1.000	2386	1	33	18
R1[33,19]	0.828 	4.198E-4 	-	3.253	1.000	1.000	2387	1	33	19
